"","T00C1_hpft","SPX_hpft","FTSE_hpft","IH00C1_hpft","IF00C1_hpft"
"2015-08-27",96.7854028116737,2041.54616081734,6440.27627246715,2466.32567728452,3834.3906670972
"2015-08-28",96.8118571213947,2040.71624683331,6434.32354861492,2459.6707191786,3825.29733078088
"2015-08-31",96.8386476111772,2039.89420939692,NA,2453.12638193134,3816.26847203075
"2015-09-01",96.8657650886019,2039.08053055561,6428.40444609017,2446.69288516669,3807.30769585009
"2015-09-02",96.8932003287379,2038.27566436644,6422.52084103971,2440.37028302993,3798.41829884716
"2015-09-07",96.920944129075,NA,6405.0995904639,2434.15845990207,3789.60324350834
"2015-09-08",96.9489871741717,2035.9177810932,6399.37393850707,2428.05712135746,3780.86514814924
"2015-09-09",96.977319941517,2035.15181185276,6393.69112261167,2422.0658151666,3772.20634446044
"2015-09-10",97.0059326734031,2034.39628884315,6388.05224038202,2416.1839825948,3763.62898106975
"2015-09-11",97.0348152866759,2033.65142798917,6382.45832134984,2410.41096393785,3755.13502307059
"2015-09-14",97.0639574435795,2032.91741127611,6376.91029904723,2404.74600252407,3746.72624250559
"2015-09-15",97.0933484819471,2032.19439067878,6371.4089975907,2399.18824486797,3738.40422799493
"2015-09-16",97.1229774692923,2031.48248514977,6365.95512026335,2393.7367255688,3730.17031347725
"2015-09-17",97.1528332898659,2030.78179127704,6360.54927370101,2388.39038035528,3722.02558644402
"2015-09-18",97.1829045869391,2030.09239069635,6355.19200801455,2383.14808289523,3713.97095855576
"2015-09-21",97.2131796760581,2029.41434826854,6349.8838015723,2378.00862699942,3706.00714247129
"2015-09-22",97.2436465450142,2028.74769908744,6344.62502895553,2372.97071051809,3698.13466112918
"2015-09-23",97.2742928537295,2028.0924524349,6339.41596505392,2368.0329517674,3690.35384161503
"2015-09-24",97.305105855527,2027.44858204061,6334.25671578192,2363.19389516694,3682.66481866387
"2015-09-25",97.3360724051295,2026.81602470786,6329.14726007969,2358.45199054583,3675.06750819729
"2015-09-28",97.3671790285951,2026.19467788456,6324.08742280069,2353.8056008477,3667.56162124896
"2015-09-29",97.3984119766542,2025.58439955262,6319.0769378025,2349.25299499639,3660.14663858296
"2015-09-30",97.429757319325,2024.98498799462,6314.11538797229,2344.79235196648,3652.82182702443
"2015-10-08",97.4612010570109,2021.59942241754,6285.334563256,2340.42174530392,3645.58621474669
"2015-10-09",97.4927291447464,2021.06680463805,6280.69481314499,2336.13915257571,3638.43861025454
"2015-10-12",97.5243274585305,2020.54213107903,6276.09774115769,2331.94248131664,3631.37764398294
"2015-10-13",97.5559821377849,2020.02497717702,6271.54261134384,2327.8295858459,3624.40181060388
"2015-10-14",97.5876795929598,2019.51491709449,6267.02872705637,2323.79829744111,3617.50951782731
"2015-10-15",97.6194067156635,2019.01151824171,6262.55542088813,2319.84642016844,3610.69908672254
"2015-10-16",97.6511508614266,2018.51433758129,6258.12202649907,2315.97172345532,3603.96873894165
"2015-10-19",97.6828997621822,2018.02293408003,6253.72790901184,2312.17196728537,3597.31664781553
"2015-10-20",97.7146413229988,2017.53687273799,6249.37248311834,2308.44491190169,3590.74095039495
"2015-10-21",97.7463636709607,2017.05572501895,6245.05520426871,2304.78829730478,3584.23969447933
"2015-10-22",97.7780555347386,2016.57906785675,6240.77556749507,2301.19985917723,3577.81087655326
"2015-10-23",97.809706115737,2016.10647896409,6236.53311055673,2297.67731096785,3571.45239330004
"2015-10-26",97.8413052403369,2015.63755090609,6232.32742722494,2294.21836190932,3565.16206996976
"2015-10-27",97.8728432104049,2015.17190065408,6228.15819706255,2290.8207304615,3558.93769268696
"2015-10-28",97.9043109101052,2014.7091681384,6224.0251759768,2287.48214425324,3552.77700832273
"2015-10-29",97.9357000036769,2014.24901425424,6219.92817655143,2284.20034082565,3546.67773053978
"2015-10-30",97.9670027694831,2013.79113116363,6215.86709973628,2280.97305421351,3540.63751522274
"2015-11-02",97.9982117935505,2013.33524209716,6211.84191917929,2277.79801977421,3534.65397415989
"2015-11-03",98.0293200186343,2012.88109738893,6207.85266855795,2274.67297502579,3528.72467720915
"2015-11-04",98.06032072305,2012.4284845526,6203.89944353617,2271.5956528574,3522.84713980817
"2015-11-05",98.0912074210097,2011.97723116008,6199.98241242898,2268.56377637287,3517.01881451231
"2015-11-06",98.1219737506008,2011.52720193667,6196.10182993557,2265.57510819484,3511.23718213138
"2015-11-09",98.1526135891602,2011.07829796381,6192.25801892542,2262.62747519715,3505.49977364909
"2015-11-10",98.1831208669457,2010.63045656335,6188.45136746647,2259.71879569908,3499.80421998428
"2015-11-11",98.2134891576451,2010.18364295965,6184.68230616222,2256.84708903373,3494.14826362174
"2015-11-12",98.2437118187092,2009.73785176259,6180.95130150758,2254.01047261678,3488.52976121433
"2015-11-13",98.273782193746,2009.29310437455,6177.25886650794,2251.20716371205,3482.94669832205
"2015-11-16",98.3036935586914,2008.84943717483,6173.60551322955,2248.43546555783,3477.39717139692
"2015-11-17",98.3334390515087,2008.40689222512,6169.99172935937,2245.6937578611,3471.87937578863
"2015-11-18",98.3630118251697,2007.96552991573,6166.41799133041,2242.98049678573,3466.39161308163
"2015-11-19",98.3924051097625,2007.52542801177,6162.88481640237,2240.29420972,3460.9322788255
"2015-11-20",98.4216119729196,2007.08669553433,6159.39276835952,2237.63349929184,3455.49986463815
"2015-11-23",98.4506254068751,2006.64947197513,6155.94248003588,2234.99706374157,3450.09299196037
"2015-11-24",98.4794384900027,2006.21393075584,6152.53465670165,2232.38367388173,3444.71041421887
"2015-11-25",98.5080443210849,2005.78027834231,6149.17006544371,2229.79217253333,3439.35095474231
"2015-11-26",98.5364360115371,NA,6145.84952489309,2227.22147387002,3434.01352403268
"2015-11-27",98.5646067066517,2005.34875547872,6142.57393158673,2224.67057482333,3428.69713826705
"2015-11-30",98.592549718539,2004.91963725518,6139.34428427734,2222.13854994485,3423.40090786287
"2015-12-01",98.6202584111415,2004.4932337987,6136.16167785528,2219.62451236484,3418.12396750294
"2015-12-02",98.6477263209581,2004.06988644096,6133.02729680476,2217.12760987844,3412.8654776635
"2015-12-03",98.6749470381189,2003.64997707944,6129.9424328722,2214.64703251608,3407.62464291618
"2015-12-04",98.701914228098,2003.23391879552,6126.90849681125,2212.18206574155,3402.40078321575
"2015-12-07",98.7286216741991,2002.82214367277,6123.9269593366,2209.73208742648,3397.19333920776
"2015-12-08",98.7550632250719,2002.41512035891,6120.99933720365,2207.29654398491,3392.00184892505
"2015-12-09",98.7812328208755,2002.01334819275,6118.1271883355,2204.87494725248,3386.82594249977
"2015-12-10",98.807124581554,2001.61735180036,6115.31207653343,2202.46686267907,3381.66532744422
"2015-12-11",98.8327327877519,2001.22767465972,6112.55556913402,2200.07191653011,3376.51979657747
"2015-12-14",98.8580518453107,2000.84488117009,6109.8592222051,2197.68978737473,3371.38921932848
"2015-12-15",98.8830763821567,2000.46954033647,6107.2245257695,2195.3202116227,3366.27355461043
"2015-12-16",98.907801031154,2000.10222988377,6104.65287238018,2192.9630150151,3361.17290204863
"2015-12-17",98.9322205065682,1999.74354528674,6102.14561762135,2190.61809657332,3356.08748698204
"2015-12-18",98.9563296269142,1999.3941121821,6099.70409911164,2188.28543015213,3351.01766447308
"2015-12-21",98.980123300727,1999.05457362819,6097.32965463267,2185.96507764448,3345.96395423057
"2015-12-22",99.0035966860742,1998.72557521556,6095.02360242047,2183.6572009411,3340.92704998053
"2015-12-23",99.026745284063,1998.40777166811,6092.78723488071,2181.36207777057,3335.90783321182
"2015-12-24",99.0495649663363,1998.10183389877,NA,2179.0801021572,3330.90738302952
"2015-12-25",99.0720519985738,NA,NA,2176.81178776738,3325.92697244252
"2015-12-28",99.0942031550696,1997.80846005348,NA,2174.55776356171,3320.9680581124
"2015-12-29",99.1160157011655,1997.52837427369,6090.62183949001,2172.31878415731,3316.03229547429
"2015-12-30",99.1374874750371,1997.26232496148,6088.52876498205,2170.09568901021,3311.12147497997
"2015-12-31",99.1586167753359,1997.01109393154,6086.50945266164,2167.88941623766,3306.23754406168
"2016-01-04",99.1794023192457,1996.77549032068,6084.56542052076,2165.70100089152,3301.38260957584
"2016-01-05",99.1998431882784,1996.55634266421,6082.69825095686,2163.53156933919,3296.55892386591
"2016-01-06",99.2199387452778,1996.35448606347,6080.90953003222,2161.38228444741,3291.76879037387
"2016-01-07",99.2396885184965,1996.17076395057,6079.20086635406,2159.25434937243,3287.01455893761
"2016-01-08",99.2590923669004,1996.00601723827,6077.57386541706,2157.14901960905,3282.29865100177
"2016-01-11",99.2781504058666,1995.86106489798,6076.03008099646,2155.06754509079,3277.62347072659
"2016-01-12",99.2968631562402,1995.73669532234,6074.57099860743,2153.0111910664,3272.99143330963
"2016-01-13",99.3152315323229,1995.63366706313,6073.19801935692,2150.98120399021,3268.40490193803
"2016-01-14",99.333256995348,1995.55271508722,6071.91248427834,2148.97881716708,3263.86620822184
"2016-01-15",99.3509416285597,1995.49453081248,6070.71568801417,2147.0052423323,3259.37763598467
"2016-01-18",99.3682879726847,NA,6069.60886168095,2145.06168296265,3254.94144455176
"2016-01-19",99.3852991012946,1995.45977518688,6068.59312618688,2143.14931442437,3250.5598409264
"2016-01-20",99.4019784689596,1995.44906153753,6067.66948269449,2141.26926369504,3246.23494409034
"2016-01-21",99.4183298380801,1995.46295601481,6066.83885308669,2139.42263371568,3241.96882484416
"2016-01-22",99.4343573298617,1995.50196850301,6066.10199634575,2137.61048523591,3237.76348279343
"2016-01-25",99.4500654547575,1995.56655660758,6065.45955031937,2135.8338213737,3233.62082207067
"2016-01-26",99.4654591306466,1995.65714130949,6064.9120841994,2134.09360059986,3229.54266588756
"2016-01-27",99.4805434324581,1995.77409461209,6064.46008927592,2132.39073590161,3225.53075915674
"2016-01-28",99.4953236188749,1995.91775047841,6064.10399340835,2130.72605383527,3221.58671015799
"2016-01-29",99.5098050682311,1996.08839623458,6063.84419383016,2129.10029605691,3217.71197921668
"2016-02-01",99.5239933509377,1996.28627681342,6063.68103307748,2127.51410860178,3213.90785933572
"2016-02-02",99.5378943888442,1996.51161406238,6063.61486193129,2125.96806570426,3210.17551375942
"2016-02-03",99.5515144411025,1996.76460630603,6063.64602969188,2124.46265821829,3206.51596927871
"2016-02-04",99.5648599248132,1997.04541322746,6063.77482712615,2122.99830864129,3202.93014464284
"2016-02-05",99.5779374713963,1997.35415969046,NA,2121.57536330397,3199.4188481853
"2016-02-15",99.5907539954831,NA,6066.60073648207,2120.19410479765,3195.98279559383
"2016-02-16",99.6033167060413,1999.79466691564,6067.4111433154,2118.8547447912,3192.62259416505
"2016-02-17",99.615633270557,2000.29839643195,6068.31675675705,2117.55741922852,3189.33874116673
"2016-02-18",99.6277116692988,2000.82918863542,6069.31665854034,2116.30221021134,3186.13166110535
