"","IH00C1_hpft","T00C1_hpft","CN_10yry_hpft","US_10yry_hpft","UK_10yry_hpft","USDX_hpft","USDCNH_hpft"
"2010-07-20",NA,NA,NA,2.999953605499,3.46798947636046,83.0488678009683,NA
"2010-07-21",NA,NA,NA,2.99328892786355,3.46239397261536,83.0172605908156,NA
"2010-07-22",NA,NA,NA,2.98672080008561,3.4568656416596,82.9848523812696,NA
"2010-07-23",NA,NA,NA,2.98025194966553,3.45140644353374,82.9516672442183,NA
"2010-07-26",NA,NA,NA,2.97388506825638,3.44601835135491,82.9177290676635,NA
"2010-07-27",NA,NA,NA,2.96762283914033,3.4407033551025,82.8830615611749,NA
"2010-07-28",NA,NA,NA,2.96146796466127,3.43546346396968,82.8476880880376,NA
"2010-07-29",NA,NA,NA,2.95542317294759,3.43030071232151,82.8116317209196,NA
"2010-07-30",NA,NA,NA,2.9494912411238,3.42521719046616,82.7749152151582,NA
"2010-08-02",NA,NA,NA,2.94367497714172,3.42021505472499,82.7375608583183,NA
"2010-08-03",NA,NA,NA,2.93797722223195,3.41529655044958,82.6995904481701,NA
"2010-08-04",NA,NA,NA,2.9324008161063,3.41046400334283,82.6610250311764,NA
"2010-08-05",NA,NA,NA,2.9269486199806,3.40571979855005,82.6218848024468,NA
"2010-08-06",NA,NA,NA,2.92162349821189,3.40106634996005,82.5821892622267,NA
"2010-08-09",NA,NA,NA,2.91642833708636,3.39650611183837,82.5419571617968,NA
"2010-08-10",NA,NA,NA,2.91136603048647,3.3920415542552,82.5012063421452,NA
