"","T00C1_hpfc","SPX_hpfc","FTSE_hpfc","IH00C1_hpfc","IF00C1_hpfc"
"2010-07-20",NA,-28.6974611557094,-207.742604451538,NA,-152.36300124405
"2010-07-21",NA,-42.8633875427181,-134.779718925339,NA,-156.53562170286
"2010-07-22",NA,-19.0809597115569,-37.9216014107406,NA,-119.167063321857
"2010-07-23",NA,-10.41027626438,-41.5173745462562,NA,-122.656324867401
"2010-07-26",NA,1.59857208395828,-5.51614529513689,NA,-112.202355846875
"2010-07-27",NA,0.0654989218138891,6.44299654071698,NA,-133.804055066661
"2010-07-28",NA,-8.02958282322312,-42.2290365599499,NA,-27.2602749530287
"2010-07-29",NA,-13.0367602506963,-50.7313347821622,NA,-40.7698126231053
"2010-07-30",NA,-13.3961171409811,-109.522970854954,NA,-49.1314539256124
"2010-08-02",NA,10.4122681143434,26.6170034631447,NA,2.8560321432324
"2010-08-03",NA,4.53832266119072,22.9495816855954,NA,-69.8061031038136
"2010-08-04",NA,10.8219693414197,9.50574632375112,NA,-55.9166095345654
"2010-08-05",NA,8.87312912095131,-14.0835295976697,NA,-86.4742081617588
"2010-08-06",NA,4.16171849230853,-50.7672769831888,NA,-16.077596884494
"2010-08-09",NA,9.74765028024356,23.985479084361,NA,-26.3254378568526
"2010-08-10",NA,2.43083558919297,-13.5842654928112,NA,-105.616386587139
"2010-08-11",NA,-29.7688185056368,-148.325524727112,NA,-106.549087701829
"2010-08-12",NA,-36.2614059338946,-131.097307015787,NA,-122.522142169738
"2010-08-13",NA,-41.2770083199606,-125.41855944406,NA,-97.7341069166683
"2010-08-16",NA,-41.8256922992569,-128.538174906993,NA,-28.5834882225502
"2010-08-17",NA,-29.3675074448926,-57.9449944567592,NA,-12.6687519680829
"2010-08-18",NA,-28.4724860409893,-109.557806012838,NA,-17.3883522186646
"2010-08-19",NA,-47.750648232237,-205.145373542527,NA,-1.94073780300061
"2010-08-20",NA,-52.4620023940321,-225.236415726599,NA,-58.724350361994
"2010-08-23",NA,-57.5865371635416,-189.829566446865,NA,-68.3376307344183
"2010-08-24",NA,-73.8942194922541,-272.943366481424,NA,-63.5789954847579
"2010-08-25",NA,-71.2749925276534,-323.786278140343,NA,-124.846832929508
"2010-08-26",NA,-80.2487688723723,-281.706650910199,NA,-119.139505104088
"2010-08-27",NA,-63.7654316668467,-240.412700437,NA,-116.055322437351
"2010-08-30",NA,-80.3448308797426,NA,NA,-62.1925461106133
"2010-08-31",NA,-80.8667901218973,-221.242525920675,NA,-85.7493893325388
"2010-09-01",NA,-50.8610997926712,-84.6041271841643,NA,-109.724039603988
"2010-09-02",NA,-42.0275168643984,-84.5854125978772,NA,-74.5146489804357
"2010-09-03",NA,-28.615777285458,-32.1442555599919,NA,-74.5193241618142
"2010-09-06",NA,NA,-25.8284945046226,NA,-19.1361410467593
"2010-09-07",NA,-42.3055996317488,-61.9759545787164,NA,-18.5631447305643
"2010-09-08",NA,-36.316690650578,-44.884450252703,NA,-23.7983723984352
"2010-09-09",NA,-32.0687396017785,14.6582296212829,NA,-75.2398535623261
"2010-09-10",NA,-27.7814207333499,17.2143147445105,NA,-86.0856078968847
"2010-09-13",NA,-16.5343950373352,76.1360287592781,NA,-63.1336239756307
"2010-09-14",NA,-18.4573120221048,73.0055881919814,NA,-67.5818547877629
"2010-09-15",NA,-15.62981436134,56.1051780975633,NA,-118.228227225574
"2010-09-16",NA,-17.2015370992495,35.5969533533744,NA,-174.470640245742
"2010-09-17",NA,-17.452108819284,-1.21695435489508,NA,-179.70694393412
"2010-09-20",NA,-1.53115099440861,87.7155719441879,NA,-176.73491625748
"2010-09-21",NA,-5.67827788369089,56.1766497248918,NA,-182.152260898912
"2010-09-27",NA,-8.33985155356154,32.3778168052965,NA,-153.356608486387
"2010-09-28",NA,-4.10152325731177,32.082525341304,NA,-169.745514353529
"2010-09-29",NA,-8.38889660961535,17.5780266058853,NA,-170.716470442394
"2010-09-30",NA,-13.2515628356705,-8.4236918726502,NA,-115.266898529196
"2010-10-08",NA,2.40472531817049,68.2050500445514,NA,-18.1941498227491
"2010-10-11",NA,1.14680508908551,77.57785865598,NA,61.5044721148664
"2010-10-12",NA,4.15699158124476,61.3489390604828,NA,74.8316712421681
"2010-10-13",NA,11.0357137384467,141.690106362069,NA,123.390126094301
"2010-10-14",NA,5.28339878616952,116.133150305566,NA,143.782484274004
"2010-10-15",NA,6.19046938817591,86.8798020668145,NA,220.011342379483
"2010-10-18",NA,13.22734602424,120.621744816869,NA,235.279237574967
"2010-10-19",NA,-7.07555338470245,76.5906258141854,NA,326.188616081046
"2010-10-20",NA,3.69218361461492,96.2380424570225,NA,357.141826863129
"2010-10-21",NA,4.27097240018997,119.785560484169,NA,344.341084053511
"2010-10-22",NA,5.57122682382954,97.9247058534571,NA,357.588454156303
"2010-10-25",NA,6.58335897189387,103.176955008196,NA,494.885861338972
"2010-10-26",NA,5.0677786278749,53.1537439138222,NA,443.835081956254
"2010-10-27",NA,0.334892853853641,-13.4535341139417,NA,370.437687796917
"2010-10-28",NA,0.11510661716605,13.1064922692465,NA,393.095067186131
"2010-10-29",NA,-1.96117525329234,5.08519996888319,NA,296.208455325079
"2010-11-01",NA,-2.40354797619867,19.2739604727777,NA,428.378924925274
"2010-11-02",NA,5.21839404043789,76.8341431667011,NA,370.60742625757
"2010-11-03",NA,8.03505738212753,63.1471094694191,NA,339.494732518138
"2010-11-04",NA,29.5568464773194,171.764189039419,NA,389.241463709105
"2010-11-05",NA,32.7641624330824,179.146685432799,NA,439.648099498826
"2010-11-08",NA,28.5773941388752,148.605831205286,NA,438.514958659132
"2010-11-09",NA,17.13691694077,168.712784860488,NA,401.642178228934
"2010-11-10",NA,20.8530943720975,105.368643474383,NA,379.429713982759
"2010-11-11",NA,14.0862828824721,98.5944343838545,NA,353.07735567219
"2010-11-12",NA,-1.84316969831239,75.2011413706327,NA,135.584736208086
"2010-11-15",NA,-4.90492136318083,93.739707461434,NA,143.751342553048
"2010-11-16",NA,-25.9186293431523,-49.7389554020955,NA,13.7766056246799
"2010-11-17",NA,-27.2739488417566,-44.0139740266147,NA,-56.3401030805047
"2010-11-18",NA,-10.7805243488019,27.235545341431,NA,-8.999417760747
"2010-11-19",NA,-9.34798908014442,-13.5094853509812,NA,-41.2019493254864
"2010-11-22",NA,-12.8459717954028,-70.3381654148006,NA,23.8516950356394
"2010-11-23",NA,-31.564097390114,-174.679588576659,NA,-45.8390748356123
"2010-11-24",NA,-15.5519854498076,-103.612819488351,NA,28.1251410431899
"2010-11-25",NA,-17.1692425126849,-66.4968505961487,NA,56.3437616024717
"2010-11-26",NA,-27.7154686883772,-101.400631516868,NA,39.8161941468548
"2010-11-29",NA,-30.9602569894471,-223.783084380186,NA,36.9418226907237
"2010-11-30",NA,-39.7731889719932,-251.053089400948,NA,-23.6799852099621
"2010-12-01",NA,-15.8538333943934,-141.36943429105,NA,-33.0498772695013
"2010-12-02",NA,-1.99174257438623,-20.8108029869917,NA,-12.5684914137633
"2010-12-03",NA,-0.406462276360453,-47.5058209890014,NA,-7.03645190728972
"2010-12-06",NA,-3.58753744142348,-26.9531051949107,NA,-12.6543778191262
"2010-12-07",NA,-4.54451284264984,6.85874713450243,NA,36.5771146900321
"2010-12-08",NA,-1.59693177017148,-11.3688501203151,NA,-27.1425853094996
"2010-12-09",NA,1.54566436438554,-2.19448591399463,NA,-48.414103867026
"2010-12-10",NA,7.37373480951588,-1.40674450167513,NA,-18.0380558121492
"2010-12-13",NA,5.86773817480485,42.2457907685616,NA,84.5849640380584
"2010-12-14",NA,5.43813002180688,68.6145371300839,NA,85.454368322516
"2010-12-15",NA,-2.47463651338752,55.5508943535962,NA,59.1695347163611
"2010-12-16",NA,3.61988945739287,50.5162338473263,NA,33.5298055712923
"2010-12-17",NA,3.1221598452603,37.231904057013,NA,25.1344987805129
"2010-12-20",NA,4.7626250649774,53.2392325469136,NA,11.982918377447
"2010-12-21",NA,10.7617342407565,109.639531491169,NA,105.074358006073
"2010-12-22",NA,13.4899345281153,137.604091057048,NA,44.2081063569987
"2010-12-23",NA,9.91766863409451,146.524156090934,NA,17.7834086871443
"2010-12-24",NA,NA,155.78091455972,NA,-5.00050802016831
"2010-12-27",NA,9.19537368957977,NA,NA,-83.7444241326413
"2010-12-28",NA,8.68348272584742,NA,NA,-129.049117951005
"2010-12-29",NA,8.48242497319265,139.695493862691,NA,-112.515333159368
"2010-12-30",NA,5.12262607251941,110.888957005703,NA,-111.14376009814
"2010-12-31",NA,3.43450815843684,36.4323092501827,NA,-48.7350425984175
"2011-01-04",NA,13.134993938733,147.046510020442,NA,-14.4897785489495
"2011-01-05",NA,18.08442811979,173.792503680969,NA,-20.4085456934306
"2011-01-06",NA,13.9772002509049,146.271173813485,NA,-34.8919157859818
"2011-01-07",NA,10.2437093164873,107.993332160957,NA,-37.5404521446215
"2011-01-10",NA,7.12434852323978,76.9397300032059,NA,-87.1547036645572
"2011-01-11",NA,10.4995068436029,131.72107398018,NA,-69.7352037232087
"2011-01-12",NA,20.6395703050649,165.538038928184,NA,-56.682449671773
"2011-01-13",NA,17.1149205950684,135.901245235252,NA,-63.7969100356827
"2011-01-14",NA,25.2859308694561,111.371244862552,NA,-113.879029910121
"2011-01-17",NA,NA,92.3585335952895,NA,-239.929228019254
"2011-01-18",NA,25.7729672094575,160.523561182162,NA,-238.14787601419
"2011-01-19",NA,11.3963852441245,78.3067391946389,NA,-167.935246368954
"2011-01-20",NA,8.47652994897587,-32.8915871498024,NA,-267.491513116827
"2011-01-21",NA,10.3237415887537,-6.88110500256336,NA,-227.816780873419
"2011-01-24",NA,16.5883569243181,38.4685120808555,NA,-243.311043684112
"2011-01-25",NA,15.7207084491916,10.1575933897379,NA,-253.774201423953
"2011-01-26",NA,19.9811217998232,59.5664523117154,NA,-226.806053392927
"2011-01-27",NA,21.7199161143788,53.425398035564,NA,-183.80629399114
"2011-01-28",NA,-2.63259772829572,-32.2152848720224,NA,-168.574523866057
"2011-01-31",NA,6.01388217241814,-52.4953339282408,NA,-134.710267687111
"2011-02-01",NA,26.3696588053867,40.6155266658288,NA,-129.212980441729
"2011-02-09",NA,33.3956615398191,126.184757005124,NA,-176.28206143351
"2011-02-10",NA,33.4143449164105,92.7087855443318,NA,-110.116856554704
"2011-02-11",NA,39.7444192776464,134.485182390384,NA,-97.5166388295238
"2011-02-14",NA,41.9860872923218,130.643925535027,NA,13.919364235571
"2011-02-15",NA,36.7695352004314,106.684937379294,NA,1.39196544364415
"2011-02-16",NA,44.1949318866652,154.008086321237,NA,30.5019718441088
"2011-02-17",NA,47.442431036687,155.333196659539,NA,27.8501899109272
"2011-02-18",NA,49.1821680677174,150.240029032507,NA,0.237413509703632
"2011-02-21",NA,NA,81.4282798694103,NA,70.2644249940518
"2011-02-22",NA,20.7942587861612,62.8475834965787,NA,-34.2679933806508
"2011-02-23",NA,11.9587986685725,-10.8424594186054,NA,-38.1590884035295
"2011-02-24",NA,9.88587459589731,-14.7722741877981,NA,-19.8080926986242
"2011-02-25",NA,22.9155685058758,66.1477183593261,NA,1.98577688344299
"2011-02-28",NA,29.5279582497595,58.7371034995984,NA,43.0233116798628
"2011-03-01",NA,7.93311220648092,0.345439166562578,NA,42.7053022070206
"2011-03-02",NA,9.36108654925554,-20.5877409854564,NA,34.2325211972314
"2011-03-03",NA,31.2319341720865,69.6270965550864,NA,13.0057237301055
"2011-03-04",NA,20.7757040995109,55.0194938097718,NA,78.6256507348099
"2011-03-07",NA,9.14243244597817,38.5789640189104,NA,132.893037764712
"2011-03-08",NA,20.2421467381615,39.8049976805927,NA,154.808587872303
"2011-03-09",NA,17.8748707235596,2.66706934532177,NA,137.572949177426
"2011-03-10",NA,-7.57938021756672,-88.9453628899473,NA,82.9867058084342
"2011-03-11",NA,1.06940190626208,-105.092842030705,NA,44.0503850265267
"2011-03-14",NA,-7.31877178042954,-157.975874316108,NA,53.1644797894048
"2011-03-15",NA,-22.3138905952115,-237.314922544003,NA,-4.67053515383267
"2011-03-16",NA,-47.7559408303607,-333.670384211601,NA,39.5457929698127
"2011-03-17",NA,-31.3448995544716,-235.022558719368,NA,5.4139188640959
"2011-03-18",NA,-26.2707240957536,-212.161607542146,NA,17.7342808860603
"2011-03-21",NA,-7.47335882568416,-143.287595005586,NA,30.1073151547521
"2011-03-22",NA,-12.4427372565022,-165.680497736503,NA,32.9334504586763
"2011-03-23",NA,-9.00878981123467,-131.450233132312,NA,71.8131031411732
"2011-03-24",NA,2.79855823041224,-45.3266501047512,NA,70.9466759322353
"2011-03-25",NA,6.64938531255985,-24.2295432294327,NA,103.734541877185
"2011-03-28",NA,2.77376872256259,-19.218688345461,NA,103.377044694864
"2011-03-29",NA,11.7817829991336,9.81614872314616,NA,82.0744852243644
"2011-03-30",NA,20.3835015345407,27.3752100970684,NA,73.4271215729815
"2011-03-31",NA,17.7589928508496,-10.6612661608652,NA,55.4351779215302
"2011-04-01",NA,24.1683170443512,92.0769466961971,NA,89.4988480991961
"2011-04-06",NA,26.9297643627553,128.471837591576,NA,122.818303020432
"2011-04-07",NA,24.8248473501776,96.5907268189927,NA,140.393676604346
"2011-04-08",NA,19.4339256013718,146.925054042162,NA,184.425052002099
"2011-04-11",NA,15.6970003990285,146.644839383299,NA,164.912454331706
"2011-04-12",NA,5.39406499259707,59.7800422317812,NA,148.255832477084
"2011-04-13",NA,5.6651061430387,107.930561359969,NA,199.055067154107
"2011-04-14",NA,5.82010838156868,63.5462708293812,NA,173.509977795806
"2011-04-15",NA,11.0490538977111,98.0870000875143,NA,169.020301553701
"2011-04-18",NA,-3.39807752478647,-25.4374476857349,NA,185.985703857122
"2011-04-19",NA,4.198689330503,3.83269014439396,NA,144.205780269485
"2011-04-20",NA,22.0793310847344,131.777186727527,NA,151.080049474965
"2011-04-21",NA,29.2638226234408,130.445813628909,NA,157.40797054901
"2011-04-22",NA,NA,NA,NA,147.588940116623
"2011-04-25",NA,27.3221297054871,NA,NA,103.422289736651
"2011-04-26",NA,39.5242059931824,184.208287942631,NA,97.507289960604
"2011-04-27",NA,48.1799938550477,185.784272841221,NA,77.4431685894481
"2011-04-28",NA,53.2594193218296,190.373355353378,NA,45.0291131182864
"2011-04-29",NA,56.6723885086288,NA,NA,45.6642790308402
"2011-05-03",NA,50.3184710153902,206.275045711953,NA,65.5478031971086
"2011-05-04",NA,41.3712831179275,110.458775456982,NA,-13.1211963883936
"2011-05-05",NA,29.5270391321163,49.4338908628448,NA,-18.9436288262133
"2011-05-06",NA,35.0255392659959,109.359692544595,NA,-3.52039779278499
"2011-05-09",NA,41.5365715223326,78.4854606834168,NA,3.54760086564969
"2011-05-10",NA,52.8499094257356,157.960430255521,NA,18.6594727582537
"2011-05-11",NA,38.2353093312053,118.41380379433,NA,12.0143220277145
"2011-05-12",NA,45.2925057478326,90.7847185386494,NA,-34.5887548964185
"2011-05-13",NA,34.9212173796448,75.1722627802312,NA,5.24933344923584
"2011-05-16",NA,27.1511442086382,76.5354872837683,NA,-14.8723071744826
"2011-05-17",NA,27.2119717817419,17.4534117407395,NA,-0.1545731764657
"2011-05-18",NA,39.4833744227789,83.6150242060042,NA,21.6016451821313
"2011-05-19",NA,42.9950152071175,119.849305519792,NA,7.79545770381675
"2011-05-20",NA,33.2765408894114,116.145201959412,NA,16.625965261907
"2011-05-23",NA,18.0075804518003,7.40161026122728,NA,-80.3077344926265
"2011-05-24",NA,17.5677491213078,33.8373791517051,NA,-75.6065507811908
"2011-05-25",NA,22.4266546813246,49.5413542980889,NA,-80.8713596293114
"2011-05-26",NA,28.333897653417,64.4223673801743,NA,-100.103005809869
"2011-05-27",NA,34.4490692888705,126.389229599805,NA,-108.302300666628
"2011-05-30",NA,35.1717491269399,NA,NA,-114.070014164817
"2011-05-31",NA,50.0115024669507,181.650725528974,NA,-86.4068715019355
"2011-06-01",NA,20.1178800696842,124.465587495467,NA,-76.5135507234665
"2011-06-02",NA,19.2804120231352,48.0224727399269,NA,-112.390694157721
"2011-06-03",NA,7.28862009946956,59.4099870540284,NA,-85.2389125055452
"2011-06-07",NA,-6.3098831828662,77.7912220975772,NA,-73.2587700098446
"2011-06-08",NA,-10.8575705244337,26.4720358704474,NA,-57.8507956793105
"2011-06-09",NA,-0.571528087982087,78.407657201586,NA,-102.815488240233
"2011-06-10",NA,-17.7322355496926,-7.60342534725167,NA,-109.75332250582
"2011-06-13",NA,-16.0101723494417,4.62724437519562,NA,-98.4647307895209
"2011-06-14",NA,0.914189402675736,38.9081256630519,NA,-65.9501000370638
"2011-06-15",NA,-20.6396157854829,-17.022324102275,NA,-85.4097764929259
"2011-06-16",NA,-17.5120537839609,-56.0756636223755,NA,-121.444079140416
"2011-06-17",NA,-12.7335819312071,-35.2234445624726,NA,-123.053291657878
"2011-06-20",NA,-4.94465032687696,-52.0171954084373,NA,-151.237647523576
"2011-06-21",NA,13.1542961928961,34.6915699138883,NA,-129.197329350492
"2011-06-22",NA,5.72281483590766,37.1913589803837,NA,-129.532457235975
"2011-06-23",NA,3.04045737251999,-56.5693349731225,NA,-61.8430978724876
"2011-06-24",NA,-11.0432267924814,-28.3520340842161,NA,20.4707355910859
"2011-06-27",NA,1.5813104888427,1.17176289300964,NA,23.0090555692525
"2011-06-28",NA,19.1336219292769,50.6405689240059,NA,29.5718660147594
"2011-06-29",NA,30.8632595879572,144.662896489973,NA,10.1591613693713
"2011-06-30",NA,45.0897676149551,239.397237139235,NA,31.5709238510087
"2011-07-01",NA,65.1226774027156,288.442022622375,NA,50.2071314782019
"2011-07-04",NA,NA,321.235585732676,NA,126.667749219339
"2011-07-05",NA,64.3415017053704,332.756140033166,NA,127.752721289159
"2011-07-06",NA,66.6957263579671,316.691766300983,NA,126.861939543091
"2011-07-07",NA,81.714810599353,373.380407765271,NA,130.595243028732
"2011-07-08",NA,73.3181860990597,314.479876747484,NA,141.752418353994
"2011-07-11",NA,50.0352507489918,258.137831228681,NA,129.533198144028
"2011-07-12",NA,45.2153721342514,203.021799196566,NA,84.1372564291959
"2011-07-13",NA,50.3278971574082,245.579201935047,NA,141.764213696107
"2011-07-14",NA,42.5121540307988,191.187376806979,NA,152.013655652388
"2011-07-15",NA,50.8174501632331,192.983559662646,NA,164.685109405936
"2011-07-18",NA,41.1530753907039,107.214907323164,NA,169.378039228452
"2011-07-19",NA,63.4782985433177,149.468496838005,NA,167.691841317338
"2011-07-20",NA,63.62237144015,218.361360938332,NA,150.425841856025
"2011-07-21",NA,82.6145196609093,269.480470570994,NA,134.379297710796
"2011-07-22",NA,84.8639424863618,309.642706421094,NA,138.95140356803
"2011-07-25",NA,78.2998050477612,304.894837781266,NA,45.5412985669861
"2011-07-26",NA,73.8312373970192,314.353505950425,NA,55.9480644100901
"2011-07-27",NA,47.7973372200446,246.165226196107,NA,71.370763974782
"2011-07-28",NA,44.5871716839082,267.726383844778,NA,71.8084370118573
"2011-07-29",NA,37.1997881981578,214.603262468088,NA,57.6600937702848
"2011-08-01",NA,32.8542157418038,178.702034970289,NA,78.3247148163007
"2011-08-02",NA,0.949467916965796,127.478785547562,NA,59.0012568818173
"2011-08-03",NA,8.21454474516963,-1.6304754724505,NA,59.4886443224298
"2011-08-04",NA,-51.0915541445664,-188.2797904566,NA,66.5857771049735
"2011-08-05",NA,-50.8298325187778,-329.763201097782,NA,4.6915306061175
"2011-08-08",NA,-129.811273024799,-503.194671261522,NA,-90.7952473214012
"2011-08-09",NA,-75.8168372989629,-402.678028502537,NA,-62.27571076412
"2011-08-10",NA,-126.677433318849,-555.956892375227,NA,-70.1509762774564
"2011-08-11",NA,-73.9039377223651,-395.874715983024,NA,6.17786532542921
"2011-08-12",NA,-66.8571747840987,-234.33472261906,NA,-8.49024777101624
"2011-08-15",NA,-40.3179382297207,-199.51997193777,NA,31.6436200639662
"2011-08-16",NA,-51.2069941487834,-188.28342672909,NA,15.3784079706621
"2011-08-17",NA,-49.2550919650809,-210.207967309466,NA,27.7130420091533
"2011-08-18",NA,-101.692959935473,-445.556396166578,NA,-11.5535581172909
"2011-08-19",NA,-118.031305956772,-493.091428896118,NA,-53.2224841608546
"2011-08-22",NA,-116.980795889998,-434.70559691945,NA,-55.4948230979586
"2011-08-23",NA,-77.7120468067312,-396.831227833169,NA,-4.971639904974
"2011-08-24",NA,-61.745627423496,-316.740469544344,NA,-32.2539766189447
"2011-08-25",NA,-79.3820743336305,-387.925305925844,NA,84.6571267781508
"2011-08-26",NA,-61.181898607402,-385.63758992285,NA,70.9606436368473
"2011-08-29",NA,-27.2555785017372,NA,NA,36.2555123138159
"2011-08-30",NA,-23.7935669834498,-243.529014127977,NA,17.140641833446
"2011-08-31",NA,-17.2263057529811,-114.39111172623,NA,36.6149262335629
"2011-09-01",NA,-31.1242266753426,-87.1053152381087,NA,22.2772524667382
"2011-09-02",NA,-61.0277544949982,-210.663009899058,NA,7.12649235045493
"2011-09-05",NA,NA,-397.155544938934,NA,-48.4384915064287
"2011-09-06",NA,-69.2373010909245,-340.044182507826,NA,-55.2188394407873
"2011-09-07",NA,-35.3632531155883,-175.550020587706,NA,-12.0156717670288
"2011-09-08",NA,-47.6159686016535,-151.124016599735,NA,-21.2300859742073
"2011-09-09",NA,-78.8457909639525,-274.327055400237,NA,-29.263174584681
"2011-09-13",NA,-59.4080186549063,-310.003437520824,NA,-52.116021345095
"2011-09-14",NA,-43.2409771671999,-255.038051279697,NA,-39.9896979058809
"2011-09-15",NA,-22.4821569578329,-142.434233957425,NA,-40.4852543748127
"2011-09-16",NA,-15.2817776388431,-109.592313435698,NA,-25.0037243295235
"2011-09-19",NA,-26.930049529039,-216.582558719453,NA,-89.1461246126699
"2011-09-20",NA,-28.6871766303524,-110.685193512776,NA,-48.9134617314114
"2011-09-21",NA,-63.8033518129147,-184.350351993354,NA,16.0932946565519
"2011-09-22",NA,-100.818756088742,-429.628122585726,NA,-60.7268048876227
"2011-09-23",NA,-93.7935440960887,-403.018517511424,NA,-72.7747164550888
"2011-09-26",NA,-67.147828798789,-379.161371401274,NA,-131.451371035015
"2011-09-27",NA,-54.6216843902718,-173.296352294167,NA,-84.5576695344427
"2011-09-28",NA,-78.8751573076712,-248.642971499323,NA,-110.094458523627
"2011-09-29",NA,-69.4982714097439,-268.470668691572,NA,-117.862549620096
"2011-09-30",NA,-98.47101795142,-335.978780767294,NA,-148.862708932849
"2011-10-10",NA,-35.5745675371145,-62.611936722779,NA,-148.695653851159
"2011-10-11",NA,-35.1212635142903,-65.8026401315608,NA,-159.162040230459
"2011-10-12",NA,-23.636164359202,-19.6935942306686,NA,-73.6624624613434
"2011-10-13",NA,-27.4789713948191,-58.203173031109,NA,-50.3974491433301
"2011-10-14",NA,-6.8393761738565,4.59025759648064,NA,-44.5674984267013
"2011-10-17",NA,-30.8670588903498,-25.3516441598585,NA,-33.97308762949
"2011-10-18",NA,-6.68169691119735,-52.07722200932,NA,-99.4146756473882
"2011-10-19",NA,-22.54295484406,-12.404809181683,NA,-105.492707332985
"2011-10-20",NA,-17.4204945347018,-78.7727173801294,NA,-163.007586444729
"2011-10-21",NA,5.02603148946839,24.5507468196783,NA,-167.159673134675
"2011-10-24",NA,20.5269779019984,83.2273094035577,NA,-102.549260174253
"2011-10-25",NA,-5.07730270117102,59.8886862092501,NA,-53.37657123756
"2011-10-26",NA,7.38353379093066,86.6865586713743,NA,-9.04178760906804
"2011-10-27",NA,49.4598335879721,246.282583469252,NA,7.45493149043046
"2011-10-28",NA,49.4219398476102,233.638381449291,NA,38.1134305777182
"2011-10-31",NA,17.0701752827858,74.4754716544874,NA,32.3335510880908
"2011-11-01",NA,-18.5351578225901,-49.3947234485825,NA,28.5151187021163
"2011-11-02",NA,0.476235759200083,11.8391878214108,NA,122.257945735027
"2011-11-03",NA,23.0946589176567,72.0086175634725,NA,95.9618327150537
"2011-11-04",NA,14.5204143453165,52.0849729827527,NA,125.026529633976
"2011-11-07",NA,21.7337951884372,34.2296315191026,NA,110.651746816807
"2011-11-08",NA,35.8350885910706,89.1639490822826,NA,99.2371429074881
"2011-11-09",NA,-11.7054272866396,-19.4507325666125,NA,109.382330811159
"2011-11-10",NA,-1.84748909731516,-36.733108524035,NA,65.4868824121567
"2011-11-11",NA,21.5391713449802,62.0381341543672,NA,62.1503243806091
"2011-11-14",NA,8.68482298987199,33.8443235965698,NA,122.772156317131
"2011-11-15",NA,13.9097258835241,30.3267622866095,NA,114.15185213162
"2011-11-16",NA,-7.81586351783248,19.9267387187096,NA,53.4888349851269
"2011-11-17",NA,-29.44169450767,-67.9944711487554,NA,49.9824808529572
"2011-11-18",NA,-30.7875131487465,-130.295599594497,NA,-8.96785639999651
"2011-11-21",NA,-54.3430533337501,-272.795350790865,NA,-1.3628435692298
"2011-11-22",NA,-60.1880362291107,-290.792375051416,NA,-1.00314374361199
"2011-11-23",NA,-87.3621605379681,-346.075209926984,NA,-23.0894194484629
"2011-11-24",NA,NA,-374.642272766587,NA,-8.6223327946092
"2011-11-25",NA,-91.4251000842115,-339.94183786566,NA,-31.2025363484502
"2011-11-28",NA,-58.5064925796722,-194.262024657411,NA,-16.6306791123042
"2011-11-29",NA,-56.845937944757,-172.500812056981,NA,2.89260280933021
"2011-11-30",NA,-6.07301191555876,-6.60609867932482,NA,-68.6333198136356
"2011-12-01",NA,-9.4672667304522,-25.2557118345157,NA,-11.2090774068892
"2011-12-02",NA,-10.7982521174285,35.0825238981389,NA,-27.0352720259802
"2011-12-05",NA,0.954486108927166,48.1007943788892,NA,-53.5125010929148
"2011-12-06",NA,1.2814065975894,46.171270966458,NA,-67.8413508545226
"2011-12-07",NA,2.74296760290138,21.6361051365102,NA,-47.8223854376066
"2011-12-08",NA,-25.0103731503722,-44.2625707206082,NA,-51.8561409262483
"2011-12-09",NA,-5.27815907130433,-1.61263315806535,NA,-69.9431336365904
"2011-12-12",NA,-25.1199232307332,-105.781940432623,NA,-88.4838584494289
"2011-12-13",NA,-36.9951965177089,-46.3383501344704,NA,-137.87878133397
"2011-12-14",NA,-52.0534994376935,-172.55967612774,NA,-155.728331683813
"2011-12-15",NA,-49.2843372038544,-141.403713122243,NA,-229.232881898918
"2011-12-16",NA,-46.5471935125164,-157.82818449849,NA,-218.992740007594
"2011-12-19",NA,-62.0415316878131,-183.110755186441,NA,-166.208119282358
"2011-12-20",NA,-27.2867958131685,-131.449024876195,NA,-187.279142472715
"2011-12-21",NA,-26.0724043265526,-164.270517567222,NA,-207.205863624831
"2011-12-22",NA,-17.0077643866267,-100.012702923244,NA,-206.388259371047
"2011-12-23",NA,-6.90227237481416,-47.2629827051928,NA,-202.42622069298
"2011-12-26",NA,NA,NA,NA,-217.119553259721
"2011-12-27",NA,-8.03531764216585,NA,NA,-238.06797906557
"2011-12-28",NA,-25.0662866866487,-55.548717332752,NA,-237.071130356256
"2011-12-29",NA,-12.9345626847431,0.832752311012391,NA,-234.928540969824
"2011-12-30",NA,-19.6095184515323,3.35410830463915,NA,-198.63964674867
"2012-01-04",NA,-2.43693105916913,93.5572048922827,NA,-248.80378642526
"2012-01-05",NA,0.0518939576904576,46.3942532727685,NA,-262.220216622158
"2012-01-06",NA,-4.47340417715762,68.8517662897405,NA,-254.488091116588
"2012-01-09",NA,-2.86218325744279,28.4823135315159,NA,-174.206455294515
"2012-01-10",NA,7.23620077222544,109.988436125851,NA,-87.3742493468712
"2012-01-11",NA,6.35239315034494,81.1926634270832,NA,-103.390341454495
"2012-01-12",NA,8.08703612426276,69.8974793247122,NA,-102.453563681062
"2012-01-13",NA,0.390769315502453,41.2453341464537,NA,-136.962705353119
"2012-01-16",NA,NA,59.1986493273264,NA,-194.31651344691
"2012-01-17",NA,3.68422900273328,92.8898292530189,NA,-58.1136783238649
