"LALTDate","LALTClose","LALT_hpft","LALT_hpfc"
2020-09-15,1793.5,1772.16032154759,21.3396784524136
2020-09-16,1793,1775.10200908451,17.897990915487
2020-09-17,1781.5,1778.05543750325,3.44456249675256
2020-09-18,1795.5,1781.020587262,14.4794127380037
2020-09-21,1782,1783.99744024286,-1.99744024286126
2020-09-22,1779,1786.98598431315,-7.98598431315414
2020-09-23,1756,1789.98620651448,-33.9862065144807
2020-09-24,1748,1792.99809058739,-44.9980905873898
2020-09-25,1762,1796.02160622389,-34.0216062238935
2020-09-28,1784.5,1799.05670451562,-14.5567045156207
2020-09-29,1777.5,1802.103322491,-24.6033224909984
2020-09-30,1763,1805.16139116133,-42.1613911613284
2020-10-01,1737,1808.23083136788,-71.2308313678826
2020-10-02,1759,1811.31154652408,-52.3115465240828
2020-10-05,1779.5,1814.40341059944,-34.9034105994365
2020-10-06,1769,1817.50627593993,-48.5062759399263
2020-10-07,1786,1820.6199804639,-34.6199804638972
2020-10-08,1799,1823.74434203912,-24.7443420391239
2020-10-09,1846.5,1826.87916422287,19.6208357771311
2020-10-12,1856,1830.02424034411,25.9757596558913
2020-10-13,1853,1833.17937184225,19.820628157752
2020-10-14,1845,1836.34437089407,8.6556291059313
2020-10-15,1854.5,1839.51905786937,14.9809421306335
2020-10-16,1865,1842.70325671584,22.2967432841638
2020-10-19,1844.5,1845.89679757371,-1.39679757370583
2020-10-20,1839.5,1849.09951979975,-9.59951979975158
2020-10-21,1848,1852.31126217339,-4.31126217339406
2020-10-22,1848,1855.531859506,-7.53185950599635
2020-10-23,1842.5,1858.76114482681,-16.2611448268116
2020-10-26,1822,1861.99894805173,-39.9989480517278
2020-10-27,1821,1865.24509237493,-44.2450923749336
2020-10-28,1811.5,1868.49938445665,-56.999384456651
2020-10-29,1805.5,1871.76161266796,-66.2616126679584
2020-10-30,1848,1875.03154181869,-27.0315418186922
2020-11-02,1871,1878.30890932882,-7.30890932881766
2020-11-03,1893,1881.59344144451,11.4065585554929
2020-11-04,1908.5,1884.88486139076,23.6151386092423
2020-11-05,1892.5,1888.18289710757,4.31710289242678
2020-11-06,1901,1891.48728629649,9.51271370350506
2020-11-09,1902,1894.79776844359,7.20223155640927
2020-11-10,1911,1898.11408696709,12.8859130329148
2020-11-11,1917.5,1901.43598826233,16.0640117376692
2020-11-12,1929,1904.76322405119,24.2367759488123
2020-11-13,1934.5,1908.09555269575,26.4044473042472
2020-11-16,1952.5,1911.43274257661,41.067257423392
2020-11-17,1981.5,1914.77457298887,66.7254270111253
2020-11-18,1990,1918.12084020326,71.8791597967434
2020-11-19,1988,1921.47136807204,66.5286319279578
2020-11-20,1989,1924.82601015946,64.1739898405402
2020-11-23,1967.5,1928.18464753003,39.3153524699733
2020-11-24,1985.5,1931.5471877752,53.9528122248006
2020-11-25,1968.5,1934.91355473781,33.5864452621909
2020-11-26,1976,1938.28369456262,37.7163054373774
2020-11-27,1997.5,1941.65756727768,55.8424327223216
2020-11-30,2040,1945.03514850144,94.9648514985613
2020-12-01,2058.5,1948.41643693536,110.08356306464
2020-12-02,2061,1951.80147053557,109.198529464426
2020-12-03,2015,1955.1903327623,59.8096672376979
2020-12-04,2041.5,1958.58315221408,82.9168477859245
2020-12-07,2013,1961.98008221232,51.0199177876806
2020-12-08,1999,1965.38131035296,33.6186896470411
2020-12-09,2036,1968.7870453215,67.2129546785046
2020-12-10,2047,1972.19750970003,74.8024902999653
2020-12-11,2032,1975.61295385384,56.3870461461604
2020-12-14,2047.5,1979.0336590685,68.4663409314986
2020-12-15,2026,1982.45992993774,43.5400700622629
2020-12-16,2024.5,1985.89209935652,38.6079006434797
2020-12-17,2066.5,1989.33051821752,77.1694817824801
2020-12-18,2055.5,1992.77555337235,62.7244466276472
2020-12-21,2030,1996.22760357142,33.7723964285754
2020-12-22,1993.5,1999.68709349288,-6.1870934928774
2020-12-23,2004,2003.15446177503,0.845538224968534
2020-12-24,2030,2006.63014449869,23.3698555013096
2020-12-29,1983.5,2010.11457809418,-26.6145780941772
2020-12-30,2000.5,2013.60820865196,-13.1082086519599
2020-12-31,1980.5,2017.1114712611,-36.6114712611002
2021-01-04,2030,2020.62479559234,9.37520440765687
2021-01-05,2048,2024.1485961826,23.8514038173977
2021-01-06,2030.5,2027.68329144417,2.81670855582647
2021-01-07,2027,2031.22930964857,-4.22930964857191
2021-01-08,2019,2034.78708023162,-15.7870802316209
2021-01-11,2010.5,2038.35703088092,-27.8570308809231
2021-01-12,2026.5,2041.93958275833,-15.4395827583274
2021-01-13,2014,2045.53514551069,-31.5351455106917
2021-01-14,2008,2049.14412240284,-41.1441224028384
2021-01-15,1982,2052.76690366414,-70.7669036641421
2021-01-18,1970,2056.40386251671,-86.4038625167118
2021-01-19,1973,2060.05534293039,-87.0553429303942
2021-01-20,1987,2063.72165315927,-76.7216531592695
2021-01-21,1998,2067.40306547212,-69.4030654721196
2021-01-22,1997,2071.09982042416,-74.0998204241624
2021-01-25,2019,2074.81212988214,-55.8121298821426
2021-01-26,2023,2078.5401750829,-55.5401750828963
2021-01-27,1988,2082.28411419285,-94.2841141928501
2021-01-28,1981.5,2086.04408242028,-104.54408242028
2021-01-29,1975,2089.82017600023,-114.820176000233
2021-02-01,1962,2093.61244795341,-131.612447953406
2021-02-02,1971,2097.42090383848,-126.420903838477
2021-02-03,1976.5,2101.24549481085,-124.745494810853
2021-02-04,1994.5,2105.08611976855,-110.586119768552
2021-02-05,2018.5,2108.9426260449,-90.4426260449051
2021-02-08,2027,2112.81481526137,-85.8148152613683
2021-02-09,2063,2116.702451654,-53.7024516539953
2021-02-10,2068.5,2120.60526398647,-52.1052639864729
2021-02-11,2081.5,2124.52295882408,-43.0229588240812
2021-02-12,2091.5,2128.45522119386,-36.9552211938641
2021-02-15,2080,2132.40171833892,-52.4017183389153
2021-02-16,2085,2136.36210222651,-51.3621022265122
2021-02-17,2114.5,2140.33600316316,-25.8360031631605
2021-02-18,2141,2144.32303022435,-3.32303022435041
2021-02-19,2136,2148.32278180601,-12.3227818060057
2021-02-22,2175,2152.33485493045,22.665145069552
2021-02-23,2154,2156.35884152625,-2.35884152625114
2021-02-24,2203,2160.39434289085,42.6056571091482
2021-02-25,2218.5,2164.44095934663,54.0590406533743
2021-02-26,2157,2168.49830882744,-11.4983088274384
2021-03-01,2121,2172.56603161298,-51.5660316129771
2021-03-02,2224.5,2176.64376322995,47.8562367700483
2021-03-03,2215,2180.7311178898,34.2688821101962
2021-03-04,2130,2184.82772958581,-54.8277295858116
2021-03-05,2184,2188.93324647659,-4.93324647658748
2021-03-08,2170.5,2193.04729405721,-22.5472940572086
2021-03-09,2164,2197.16949578354,-33.1694957835353
2021-03-10,2166.5,2201.29946579128,-34.7994657912779
2021-03-11,2185.5,2205.43680450521,-19.9368045052095
2021-03-12,2170,2209.58109796541,-39.5810979654113
2021-03-15,2220,2213.73192397088,6.26807602912379
2021-03-16,2195.5,2217.88884395939,-22.3888439593895
2021-03-17,2233.75,2222.05142195969,11.6985780403139
2021-03-18,2215,2226.21921274586,-11.2192127458606
2021-03-19,2277.5,2230.39177592773,47.1082240722729
2021-03-22,2274.5,2234.56866647753,39.9313335224708
2021-03-23,2214,2238.74945884016,-24.7494588401574
2021-03-24,2248,2242.9337439665,5.06625603349652
2021-03-25,2256,2247.12110257704,8.87889742295735
2021-03-26,2273.5,2251.31111748641,22.1888825135854
2021-03-29,2273.5,2255.50337517946,17.9966248205381
2021-03-30,2227.4,2259.697471313,-32.2974713129981
2021-03-31,2212.5,2263.89300898293,-51.3930089829293
2021-04-01,2236.5,2268.08957793468,-31.589577934683
2021-04-06,2260,2272.28674666988,-12.2867466698848
2021-04-07,2259.5,2276.4840706323,-16.9840706322975
2021-04-08,2285,2280.68110018684,4.31889981316314
2021-04-09,2271,2284.87737867789,-13.8773786778896
2021-04-12,2267.5,2289.0724512351,-21.5724512350973
2021-04-13,2304,2293.26585725175,10.7341427482454
2021-04-14,2330,2297.45712720397,32.5428727960296
2021-04-15,2337,2301.64579600492,35.3542039950845
2021-04-16,2321,2305.83141201968,15.1685879803234
2021-04-19,2330,2310.01353822736,19.9864617726437
2021-04-20,2313.5,2314.19174387712,-0.691743877120032
2021-04-21,2365,2318.36560647976,46.6343935202445
2021-04-22,2358.5,2322.53470326009,35.9652967399085
2021-04-23,2370,2326.69863071975,43.301369280245
2021-04-26,2404,2330.85700022698,73.142999773019
2021-04-27,2399,2335.00944104903,63.9905589509661
2021-04-28,2400,2339.15561268758,60.844387312422
2021-04-29,2413.5,2343.29520109538,70.204798904619
2021-04-30,2420.5,2347.42791737583,73.0720826241654
2021-05-04,2429,2351.55350165217,77.4464983478331
2021-05-05,2447.5,2355.67172425269,91.8282757473117
2021-05-06,2510,2359.78238751896,150.217612481045
2021-05-07,2532.5,2363.88533175066,168.614668249345
2021-05-10,2529.5,2367.9804593414,161.519540658602
2021-05-11,2532,2372.0677423833,159.932257616696
2021-05-12,2495.5,2376.14721973419,119.352780265809
2021-05-13,2453,2380.21899636141,72.7810036385901
2021-05-14,2446.5,2384.28322656799,62.2167734320055
2021-05-17,2496.5,2388.34009474168,108.159905258323
2021-05-18,2466,2392.38981098815,73.6101890118483
2021-05-19,2429.5,2396.43263012202,33.0673698779813
2021-05-20,2372,2400.46883738541,-28.4688373854057
2021-05-21,2379.5,2404.49873168914,-24.9987316891422
2021-05-24,2390,2408.52260017618,-18.5226001761842
2021-05-25,2385.5,2412.54071965604,-27.0407196560376
2021-05-26,2413.5,2416.55335928169,-3.05335928168642
2021-05-27,2486.5,2420.56077702859,65.939222971413
2021-05-28,2506,2424.56322961004,81.4367703899645
2021-06-01,2482,2428.56100099597,53.438999004029
2021-06-02,2435,2432.55440881901,2.44559118098729
2021-06-03,2405,2436.54379280132,-31.5437928013241
2021-06-04,2455,2440.52949367597,14.4705063240325
2021-06-07,2420.5,2444.51183913707,-24.0118391370652
2021-06-08,2449.5,2448.49116286028,1.00883713972395
2021-06-09,2451.5,2452.46778859572,-0.967788595721314
2021-06-10,2478,2456.44204051054,21.5579594894635
2021-06-11,2462.5,2460.41424237182,2.08575762818463
2021-06-14,2489,2464.38472685785,24.6152731421549
2021-06-15,2450,2468.35382750908,-18.3538275090809
2021-06-16,2474,2472.32188804094,1.67811195906044
2021-06-17,2365,2476.28924458211,-111.289244582107
2021-06-18,2385.5,2480.25623395493,-94.75623395493
2021-06-21,2402,2484.22314697926,-82.2231469792582
2021-06-22,2426,2488.19023530652,-62.1902353065245
2021-06-23,2434,2492.15771660042,-58.1577166004199
2021-06-24,2440,2496.12578281769,-56.1257828176903
2021-06-25,2494.5,2500.09460187502,-5.59460187502252
2021-06-28,2531,2504.06431848896,26.9356815110373
2021-06-29,2532,2508.03507506347,23.9649249365309
2021-06-30,2523,2512.00702513663,10.9929748633691
2021-07-01,2509,2515.98033215267,-6.98033215267483
2021-07-02,2557.5,2519.95516409988,37.544835900123
2021-07-05,2558,2523.93168608113,34.0683139188733
2021-07-06,2506.5,2527.91007871884,-21.4100787188428
2021-07-07,2487.5,2531.89053671791,-44.3905367179105
2021-07-08,2450.5,2535.87324593315,-85.3732459331478
2021-07-09,2494.5,2539.85837387012,-45.3583738701189
2021-07-12,2494,2543.84605274449,-49.8460527444898
2021-07-13,2538,2547.83639602265,-9.83639602264502
2021-07-14,2517,2551.82949656659,-34.8294965665944
2021-07-15,2510.5,2555.82544317238,-45.3254431723753
2021-07-16,2489,2559.82431023892,-70.8243102389176
2021-07-19,2418,2563.82615342943,-145.826153429429
2021-07-20,2448,2567.8309991312,-119.8309991312
2021-07-21,2457.5,2571.83881345285,-114.338813452847
2021-07-22,2465.5,2575.84951296968,-110.349512969677
2021-07-23,2508.5,2579.86296699392,-71.3629669939242
2021-07-26,2504.5,2583.87899922377,-79.3789992237742
2021-07-27,2485,2587.89740385883,-102.897403858831
2021-07-28,2521,2591.91794228661,-70.917942286611
2021-07-29,2596.5,2595.94033336098,0.559666639016479
2021-07-30,2597.5,2599.96426662119,-2.46426662119142
2021-08-02,2613,2603.98943183782,9.01056816217996
2021-08-03,2588.5,2608.01551776283,-19.5155177628285
2021-08-04,2562.5,2612.04221687278,-49.5422168727795
2021-08-05,2586.5,2616.06921357731,-29.5692135773081
2021-08-06,2583.5,2620.09617180729,-36.5961718072887
2021-08-09,2554.5,2624.12274327087,-69.6227432708713
2021-08-10,2586,2628.14856454882,-42.1485645488191
2021-08-11,2585,2632.17324344265,-47.173243442655
2021-08-12,2575,2636.19637033138,-61.196370331377
2021-08-13,2611,2640.21751609446,-29.2175160944613
2021-08-16,2604.5,2644.23622631527,-39.7362263152708
2021-08-17,2576,2648.25203449982,-72.2520344998152
2021-08-18,2563,2652.26445772875,-89.2644577287489
2021-08-19,2540.5,2656.27298321664,-115.772983216643
2021-08-20,2555,2660.27706127974,-105.277061279739
2021-08-23,2598,2664.27609437836,-66.2760943783575
2021-08-24,2604,2668.26944145553,-64.2694414555325
2021-08-25,2620,2672.25643405843,-52.256434058428
2021-08-26,2620,2676.23637716781,-56.2363771678073
2021-08-27,2654,2680.20855416372,-26.2085541637157
2021-08-31,2706.5,2684.17222518034,22.3277748196588
2021-09-01,2693,2688.12663951831,4.87336048169484
2021-09-02,2701.5,2692.07105570765,9.42894429234493
2021-09-03,2733,2696.00473429287,36.9952657071289
2021-09-06,2767.5,2699.92693971598,67.573060284019
2021-09-07,2767.5,2703.83695171137,63.6630482886291
2021-09-08,2793,2707.73407794544,85.2659220545599
2021-09-09,2836,2711.61765240028,124.38234759972
2021-09-10,2927.5,2715.4870443035,212.012955696504
2021-09-13,2888,2719.34167429741,168.658325702587
2021-09-14,2830,2723.18105066189,106.818949338106
2021-09-15,2894.5,2727.00475139343,167.495248606574
2021-09-16,2890.5,2730.81239864317,159.687601356829
2021-09-17,2871,2734.60368379808,136.396316201921
2021-09-20,2864,2738.37836425348,125.621635746518
2021-09-21,2848,2742.13625378552,105.863746214482
2021-09-22,2937,2745.87721809724,191.122781902758
2021-09-23,2959,2749.60116665151,209.398833348486
2021-09-24,2929,2753.30808791372,175.691912086283
2021-09-27,2903,2756.99805690624,146.001943093756
2021-09-28,2933,2760.67122127547,172.328778724532
2021-09-29,2915,2764.3277890191,150.672210980903
2021-09-30,2859.5,2767.96803936863,91.5319606313668
2021-10-01,2873,2771.59231383741,101.40768616259
2021-10-04,2916,2775.20099177437,140.799008225627
2021-10-05,2924,2778.79449444636,145.205505553645
2021-10-06,2897,2782.37330132084,114.626698679158
2021-10-07,2942,2785.93795188736,156.062048112638
2021-10-08,2959.5,2789.4890330176,170.010966982396
2021-10-11,3045,2793.02719609301,251.972803906989
2021-10-12,3070.5,2796.55316277069,273.946837229312
2021-10-13,3049,2800.06775886319,248.932241136808
2021-10-14,3142,2803.57192342167,338.428076578327
2021-10-15,3179,2807.06669839588,371.933301604119
2021-10-18,3166.5,2810.55326562811,355.946734371894
2021-10-19,3102.5,2814.0329607029,288.467039297099
2021-10-20,3099,2817.50726633892,281.49273366108
2021-10-21,2902.5,2820.97778449546,81.522215504538
2021-10-22,2873,2824.44623348961,48.5537665103923
2021-10-25,2893.5,2827.91436533644,65.585634663558
2021-10-26,2830,2831.38395212123,-1.38395212123322
2021-10-27,2664,2834.85679303971,-170.85679303971
2021-10-28,2751,2838.33468671552,-87.3346867155223
2021-10-29,2737,2841.81936114701,-104.819361147006
2021-11-01,2717.5,2845.31250823185,-127.812508231849
2021-11-02,2678,2848.81577653961,-170.815776539609
2021-11-03,2682,2852.33076180732,-170.330761807316
2021-11-04,2552,2855.8589891636,-303.858989163599
2021-11-05,2555,2859.40191332924,-304.401913329238
2021-11-08,2601,2862.96086342193,-261.960863421927
2021-11-09,2559.5,2866.5370427318,-307.037042731796
2021-11-10,2599,2870.13154626493,-271.131546264934
2021-11-11,2659.1,2873.74534211066,-214.645342110662
2021-11-12,2698.7,2877.37928628339,-178.679286283391
2021-11-15,2634.3,2881.03414607181,-246.734146071808
2021-11-16,2571.5,2884.71061490575,-313.21061490575
2021-11-17,2610.5,2888.40928422508,-277.90928422508
2021-11-18,2624,2892.130616001,-268.130616000997
2021-11-19,2684,2895.87495732816,-211.874957328161
2021-11-22,2691,2899.64254446683,-208.642544466834
2021-11-23,2671.5,2903.43352609674,-231.933526096739
2021-11-24,2703.5,2907.24796465309,-203.747964653088
2021-11-25,2713,2911.08582669911,-198.085826699111
2021-11-26,2592,2914.94699457683,-322.946994576833
2021-11-29,2651,2918.83126874759,-267.831268747589
2021-11-30,2623.5,2922.73831617935,-299.23831617935
2021-12-01,2650.5,2926.66769312945,-276.167693129454
2021-12-02,2609,2930.61883216214,-321.618832162143
2021-12-03,2615,2934.59105168506,-319.591051685056
2021-12-06,2592.5,2938.58353716151,-346.083537161506
2021-12-07,2625,2942.59534194873,-317.595341948731
2021-12-08,2635,2946.62537634702,-311.62537634702
2021-12-09,2625.5,2950.67241937541,-325.172419375407
2021-12-10,2610,2954.73512123959,-344.735121239585
2021-12-13,2658,2958.81199773202,-300.811997732021
2021-12-14,2622,2962.90142214557,-340.901422145571
2021-12-15,2599,2967.0016434295,-368.001643429495
2021-12-16,2681.5,2971.1107696181,-289.610769618103
2021-12-17,2735,2975.22675662863,-240.226756628627
2021-12-20,2662.5,2979.34744066488,-316.847440664877
2021-12-21,2769,2983.47055863057,-214.470558630565
2021-12-22,2824.5,2987.59371645741,-163.093716457408
2021-12-23,2848,2991.71443142363,-143.714431423631
2021-12-24,2819,2995.83015339105,-176.830153391048
2021-12-29,2813.5,2999.93827281572,-186.438272815723
2021-12-30,2813.5,3004.03610705927,-190.536107059267
2021-12-31,2814.5,3008.12089641717,-193.620896417171
2022-01-04,2833.5,3012.18980242502,-178.689802425019
2022-01-05,2914.5,3016.23990658319,-101.739906583186
2022-01-06,2930,3020.26821652898,-90.2682165289834
2022-01-07,2920,3024.27169784447,-104.271697844466
2022-01-10,2931,3028.24727879844,-97.2472787984407
2022-01-11,2979.5,3032.19184455806,-52.6918445580566
2022-01-12,2957.5,3036.10224009231,-78.6022400923118
2022-01-13,2959.5,3039.97528858947,-80.4752885894683
2022-01-14,2987.5,3043.80778074684,-56.3077807468376
2022-01-17,3001,3047.59647399657,-46.5964739965723
2022-01-18,3022,3051.33810249527,-29.3381024952726
2022-01-19,3053,3055.02938113839,-2.02938113838895
2022-01-20,3117,3058.66701269438,58.3329873056245
2022-01-21,3022,3062.24769909274,-40.2476990927376
2022-01-24,3038.5,3065.7681663755,-27.268166375497
2022-01-25,3095,3069.22512394786,25.7748760521382
2022-01-26,3102,3072.61526994359,29.3847300564112
2022-01-27,3102,3075.93531315056,26.0646868494362
2022-01-28,3058,3079.18197450306,-21.1819745030647
2022-01-31,3024.5,3082.35198570993,-57.851985709927
2022-02-01,3035,3085.44206972378,-50.4420697237775
2022-02-02,2992.5,3088.4489255837,-95.948925583698
2022-02-03,3037.5,3091.369231478,-53.8692314779992
2022-02-04,3087,3094.1996259336,-7.19962593360375
2022-02-07,3134,3096.93672521004,37.0632747899622
2022-02-08,3192.5,3099.57714259093,92.9228574090658
2022-02-09,3263.5,3102.11750668016,161.382493319844
2022-02-10,3237.5,3104.55448449229,132.945515507711
2022-02-11,3203,3106.88480975106,96.1151902489416
2022-02-14,3229,3109.10527113425,119.894728865745
2022-02-15,3191.5,3111.21269705003,80.2873029499743
2022-02-16,3251,3113.20396546608,137.796034533918
2022-02-17,3260.5,3115.07598753762,145.424012462383
2022-02-18,3267.5,3116.82573137934,150.674268620657
2022-02-21,3290,3118.45022521821,171.549774781793
2022-02-22,3301,3119.94655956405,181.053440435948
2022-02-23,3295.5,3121.31189583835,174.188104161653
2022-02-24,3357,3122.54347030291,234.456529697091
2022-02-25,3381.5,3123.63859122169,257.861408778309
2022-02-28,3391.5,3124.5946637737,266.9053362263
2022-03-01,3487,3125.4091997275,361.590800272505
2022-03-02,3578,3126.07982117949,451.92017882051
2022-03-03,3767.5,3126.60429969347,640.895700306534
2022-03-04,3843,3126.98059363824,716.019406361759
2022-03-07,3732.5,3127.20692630352,605.293073696481
2022-03-08,3702.5,3127.28181695278,575.21818304722
2022-03-09,3300.5,3127.2040350534,173.2959649466
2022-03-10,3390,3126.97258784405,263.027412155953
2022-03-11,3483,3126.58655419784,356.413445802162
2022-03-14,3313.5,3126.04512171243,187.454878287572
2022-03-15,3304,3125.34762531233,178.652374687671
2022-03-16,3263,3124.49347740909,138.50652259091
2022-03-17,3385.5,3123.48216426097,262.017835739029
2022-03-18,3384.5,3122.3132293799,262.186770620096
2022-03-21,3527,3120.9863245853,406.013675414698
2022-03-22,3502.5,3119.50121007437,382.998789925632
2022-03-23,3688.5,3117.85781387312,570.642186126883
2022-03-24,3568,3116.0562223249,451.943777675096
2022-03-25,3625,3114.09675765305,510.903242346949
2022-03-28,3605,3111.97992889646,493.020071103538
2022-03-29,3449,3109.7064562803,339.293543719698
2022-03-30,3546.5,3107.27726382554,439.222736174456
2022-03-31,3468,3104.69341580248,363.30658419752
2022-04-01,3438,3101.95615803902,336.043841960985
2022-04-04,3415,3099.06688653915,315.933113460852
2022-04-05,3455,3096.02713621382,358.972863786179
2022-04-06,3431.5,3092.83857256817,338.661427431828
2022-04-07,3400,3089.50300949219,310.496990507814
2022-04-08,3372,3086.02240086471,285.977599135291
2022-04-11,3251.5,3082.39882891201,169.101171087991
2022-04-12,3274,3078.63449407149,195.365505928508
2022-04-13,3257,3074.73166668061,182.268333319394
2022-04-14,3299,3070.69269783258,228.307302167419
2022-04-15,3299,3066.52001396369,232.479986036313
2022-04-18,3299,3062.21613588277,236.783864117233
2022-04-19,3255,3057.78368049642,197.216319503582
2022-04-20,3263,3053.22536258872,209.774637411276
2022-04-21,3302.5,3048.54397846468,253.95602153532
2022-04-22,3244.5,3043.74241114167,200.757588858334
2022-04-25,3082,3038.82364861265,43.1763513873527
2022-04-26,3080,3033.79076185509,46.2092381449088
2022-04-27,3116,3028.64683969419,87.3531603058146
2022-04-28,3040,3023.39499005622,16.6050099437751
2022-04-29,3013,3018.03835697568,-5.03835697567645
2022-05-02,3013,3012.58009135074,0.419908649256584
2022-05-03,2928,3007.02334199719,-79.0233419971875
2022-05-04,2985,3001.37125790418,-16.3712579041801
2022-05-05,2936,2995.62695539587,-59.6269553958725
2022-05-06,2834.5,2989.79354402924,-155.293544029241
2022-05-09,2749,2983.87410871399,-234.874108713991
2022-05-10,2770,2977.87167016751,-207.871670167512
2022-05-11,2781.5,2971.78915201964,-190.289152019644
2022-05-12,2786,2965.62939197477,-179.629391974774
2022-05-13,2829,2959.39514907897,-130.395149078971
2022-05-16,2835,2953.08910812699,-118.08910812699
2022-05-17,2882,2946.71390001343,-64.7139000134253
2022-05-18,2825,2940.2721068196,-115.272106819599
2022-05-19,2938,2933.7662838768,4.23371612319849
2022-05-20,2969.5,2927.19893886715,42.3010611328517
2022-05-23,2955,2920.57258122312,34.4274187768777
2022-05-24,2877,2913.88973786254,-36.8897378625413
2022-05-25,2868,2907.15294993439,-39.1529499343926
2022-05-26,2868.5,2900.36474333873,-31.8647433387307
2022-05-27,2868.5,2893.52762779132,-25.027627791325
2022-05-30,2880,2886.6440998365,-6.64409983650023
2022-05-31,2789,2879.71664567309,-90.7166456730866
2022-06-01,2724,2872.74774875355,-148.747748753551
2022-06-02,2724,2865.73985503171,-141.739855031713
2022-06-03,2724,2858.69534897504,-134.69534897504
2022-06-06,2789,2851.61655646148,-62.6165564614838
2022-06-07,2786.5,2844.50574769129,-58.005747691292
2022-06-08,2836,2837.36516698156,-1.36516698155633
2022-06-09,2760,2830.19703467218,-70.1970346721822
2022-06-10,2682.5,2823.00357053871,-140.503570538706
2022-06-13,2637,2815.78696534008,-178.786965340081
2022-06-14,2558,2808.54935175672,-250.54935175672
2022-06-15,2615,2801.29278856573,-186.292788565732
2022-06-16,2521.5,2794.01923097713,-272.519230977128
2022-06-17,2503,2786.73055719502,-283.730557195025
2022-06-20,2514.5,2779.428532775,-264.928532775001
2022-06-21,2530,2772.11480598987,-242.114805989875
2022-06-22,2539,2764.79091560164,-225.790915601637
2022-06-23,2468,2757.45830029175,-289.458300291746
2022-06-24,2447,2750.11830540881,-303.118305408808
2022-06-27,2488,2742.77215665097,-254.772156650968
2022-06-28,2487,2735.42095441948,-248.42095441948
2022-06-29,2472.5,2728.06569380303,-255.565693803034
2022-06-30,2444,2720.70726720307,-276.707267203074
2022-07-01,2468.5,2713.34646138047,-244.84646138047
2022-07-04,2463,2705.98394871643,-242.98394871643
2022-07-05,2369,2698.62030038248,-329.620300382484
2022-07-06,2400,2691.25598711037,-291.255987110367
2022-07-07,2447.5,2683.89134338004,-236.391343380037
2022-07-08,2395,2676.52658327794,-281.526583277937
