"IND_10yryDate","IND_10yryClose","IND_10yry_hpft","IND_10yry_hpfc"
2015-02-04,7.72,7.48876576613655,-0.0637657661365454
2015-02-05,7.702,7.486554262568,-0.0585542625679988
2015-02-06,7.702,7.48433681618644,-0.0563368161864441
2015-02-07,7.71,7.48211245921184,-0.0591124592118405
2015-02-08,7.718,7.47988020057679,-0.029880200576785
2015-02-09,7.726,7.47763902477916,-0.0263056914458314
2015-02-10,7.729,7.47538790396558,-0.0227212372989152
2015-02-11,7.733,7.47312579940892,-0.0191257994089197
2015-02-12,7.743,7.47085166299004,-0.016851662990041
2015-02-13,7.697,7.46856443868395,0.00743556131605043
2015-02-14,7.701,7.46626306349984,0.00373693650015912
2015-02-15,7.705,7.4639464775205,0.015053522479505
2015-02-16,7.709,7.46161362237338,0.0130530442932895
2015-02-17,7.7095,7.45926344590849,0.0110698874248385
2015-02-18,7.71,7.45689490137142,0.00910509862857814
2015-02-19,7.71,7.4545069465836,0.0114930534163967
2015-02-20,7.695,7.45209854313017,0.0119014568698314
2015-02-21,7.69833333333333,7.449668657347,0.0213313426529991
2015-02-22,7.70166666666667,7.44721626048957,0.0237837395104272
2015-02-23,7.705,7.44474033263089,0.0262596673691125
2015-02-24,7.718,7.44223986367519,0.0237601363248114
2015-02-25,7.706,7.43971385438135,0.0212861456186488
2015-02-26,7.74,7.43716131532983,0.033838684670173
2015-02-27,7.728,7.43458126589987,0.0534187341001351
2015-02-28,7.734,7.43197273945823,0.053027260541766
2015-03-01,7.74,7.4293347914529,0.0596652085470961
2015-03-02,7.746,7.42666649925117,0.0543335007488312
2015-03-03,7.756,7.42396696488351,0.0490330351164902
2015-03-04,7.685,7.42123531283973,0.0617646871602678
2015-03-05,7.708,7.41847068787786,0.0705293121221379
2015-03-06,7.71575,7.41567226028701,0.0723277397129954
2015-03-07,7.7235,7.41283922951022,0.0791607704897827
2015-03-08,7.73125,7.409970824888,0.0930291751119978
2015-03-09,7.739,7.40706630848268,0.106933691517322
2015-03-10,7.75,7.40412498081106,0.120875019188937
2015-03-11,7.761,7.40114618659213,0.117853813407869
2015-03-12,7.722,7.39812932050973,0.118870679490274
2015-03-13,7.799,7.39507382596368,0.110926174036321
2015-03-14,7.80133333333333,7.39197919549018,0.111020804509821
2015-03-15,7.80366666666667,7.38884496747786,0.111821699188806
2015-03-16,7.806,7.38567072620689,0.11266260712644
2015-03-17,7.785,7.38245610217999,0.113543897820009
2015-03-18,7.794,7.37920077247009,0.118799227529909
2015-03-19,7.756,7.37590446108465,0.100095538915349
2015-03-20,7.747,7.37256694113791,0.108433058862093
2015-03-21,7.749,7.36918802711959,0.106811972880415
2015-03-22,7.751,7.36576757834125,0.104565754992086
2015-03-23,7.753,7.36230549826628,0.102361168400388
2015-03-24,7.75,7.35880173358133,0.10019826641867
2015-03-25,7.77,7.35525627328506,0.0977437267149417
2015-03-26,7.798,7.35166914779402,0.0923308522059765
2015-03-27,7.777,7.3480404279281,0.1019595720719
2015-03-28,7.772,7.34437022267307,0.0746297773269272
2015-03-29,7.767,7.34065868316069,0.0806746501726472
2015-03-30,7.762,7.33690599137159,0.0867606752950807
2015-03-31,7.736,7.33311236263413,0.0928876373658674
2015-04-01,7.73383333333333,7.32927804814008,0.0647219518599234
2015-04-02,7.73166666666667,7.32540333747704,0.0625966625229598
2015-04-03,7.7295,7.32148854698625,0.0605114530137466
2015-04-04,7.72733333333333,7.31753401888386,0.0674659811161428
2015-04-05,7.72516666666667,7.31354012039904,0.071126546267631
2015-04-06,7.723,7.30950724664861,0.0748260866847186
2015-04-07,7.789,7.30543582215032,0.0785641778496844
2015-04-08,7.788,7.30132630235188,0.0356736976481171
2015-04-09,7.776,7.29717917517643,-0.0131791751764294
2015-04-10,7.801,7.29299494329312,-0.00599494329311893
2015-04-11,7.80033333333333,7.28877410392337,-0.0167741039233726
2015-04-12,7.79966666666667,7.28451715181048,-0.005183818477149
2015-04-13,7.799,7.28022457476407,0.00644209190259256
2015-04-14,7.7915,7.27589685845096,0.0181031415490422
2015-04-15,7.784,7.27153449120084,0.0104655087991578
2015-04-16,7.8,7.26713796882658,0.00286203117342027
2015-04-17,7.792,7.26270779146698,0.00129220853302223
2015-04-18,7.793,7.25824446044394,-0.00724446044393914
2015-04-19,7.794,7.25374847761355,-0.00341514428021435
2015-04-20,7.795,7.24922034183727,0.000446324829396667
2015-04-21,7.779,7.24466055056489,0.00433944943510709
2015-04-22,7.753,7.24006960143068,0.00993039856931697
2015-04-23,7.759,7.23544799386265,0.0175520061373508
2015-04-24,7.788,7.23079623139366,-0.0407962313936575
2015-04-25,7.785,7.22611482481192,-0.0621148248119222
2015-04-26,7.782,7.22140426804207,-0.0660709347087345
2015-04-27,7.779,7.21666502933297,-0.0699983626663024
2015-04-28,7.766,7.2118975496224,-0.0738975496224013
2015-04-29,7.812,7.20710224091366,-0.0321022409136627
2015-04-30,7.86,7.20227948466377,-0.00627948466377492
2015-05-01,7.8584,7.19742964905999,-0.0254296490599902
2015-05-02,7.8568,7.19255309969386,-0.0245530996938596
2015-05-03,7.8552,7.18765019164533,-0.0196501916453309
2015-05-04,7.8536,7.18272126984509,-0.0122212698450877
2015-05-05,7.852,7.17776667110125,-0.00476667110124586
2015-05-06,7.891,7.17278672717012,-0.0477867271701213
2015-05-07,7.995,7.16778176783768,-0.0667817678376778
2015-05-08,7.981,7.16275210313676,-0.0797521031367642
2015-05-09,7.95033333333333,7.15769801549535,-0.0546980154953479
2015-05-10,7.91966666666667,7.15261975437508,-0.0496197543750808
2015-05-11,7.889,7.14751754662762,-0.0445175466276204
2015-05-12,7.95,7.14239159859387,-0.0378915985938692
2015-05-13,7.957,7.1372420982129,-0.0312420982128982
2015-05-14,7.938,7.13206921776097,-0.00806921776097145
2015-05-15,7.945,7.12687311660012,0.0151268833998856
2015-05-16,7.93033333333333,7.12165395075688,-0.0196539507568775
2015-05-17,7.91566666666667,7.11641188251061,0.00392145082272108
2015-05-18,7.901,7.11114706601654,0.0275196006501282
2015-05-19,7.863,7.10585965705085,0.0511403429491511
2015-05-20,7.858,7.10054982276525,0.0574501772347522
2015-05-21,7.876,7.09521775145076,0.0407822485492447
2015-05-22,7.859,7.08986365514603,0.0331363448539711
2015-05-23,7.861,7.08448776274747,0.0445122372525312
2015-05-24,7.863,7.07909031684866,0.0479096831513422
2015-05-25,7.865,7.07367157844281,0.0513284215571888
2015-05-26,7.892,7.06823182832704,0.0547681716729562
2015-05-27,7.868,7.06277136851555,0.0472286314844458
2015-05-28,7.856,7.05729052366155,0.0527094763384546
2015-05-29,7.816,7.05178963794062,0.0682103620593806
2015-05-30,7.816,7.04626907731637,0.0727309226836336
2015-05-31,7.819,7.04072923594777,0.0727707640522253
2015-06-01,7.822,7.03517053805787,0.0728294619421263
2015-06-02,7.933,7.02959343795025,0.0729065620497531
2015-06-03,7.956,7.02399842003321,0.0730015799667888
2015-06-04,8.011,7.01838599885171,0.0366140011482873
2015-06-05,7.983,7.01275671912664,0.0322432808733568
2015-06-06,7.983,7.00711114071362,0.051888859286384
2015-06-07,7.983,7.00144983679638,0.0662168298702844
2015-06-08,7.801,6.9957734020074,0.0805599313259339
2015-06-09,7.789,6.99008245835052,0.0949175416494754
2015-06-10,7.826,6.98437766112983,0.0991223388701705
2015-06-11,7.878,6.97865970488451,0.103340295115493
2015-06-12,7.891,6.97292932512692,0.0940706748730801
