"AL0Date","AL0Close","AL0_hpft","AL0_hpfc"
2019-03-01,13685,13750.8236657115,-65.8236657115019
2019-03-04,13735,13752.438898211,-17.4388982109775
2019-03-05,13570,13754.1645208485,-184.164520848468
2019-03-06,13505,13755.9980530159,-250.998053015925
2019-03-07,13480,13757.936937979,-277.936937979016
2019-03-08,13510,13759.9785152511,-249.978515251064
2019-03-11,13525,13762.1200094568,-237.120009456787
2019-03-12,13535,13764.3585418905,-229.358541890509
2019-03-13,13605,13766.6911358306,-161.691135830594
2019-03-14,13650,13769.1147197476,-119.114719747634
2019-03-18,13600,13771.6261552755,-171.626155275523
2019-03-19,13730,13774.2222548112,-44.2222548112149
2019-03-20,13795,13776.8997598081,18.1002401918986
2019-03-21,13810,13779.6553934399,30.3446065601387
2019-03-22,13755,13782.4858863621,-27.4858863620771
2019-03-25,13645,13785.3879817737,-140.387981773734
2019-03-26,13630,13788.3584115121,-158.358411512093
2019-03-27,13650,13791.3938493837,-141.393849383708
2019-03-28,13685,13794.4909037362,-109.490903736205
2019-03-29,13720,13797.6461244706,-77.6461244705693
2019-04-01,13870,13800.8560162287,69.143983771267
2019-04-02,13770,13804.1170515568,-34.1170515568165
2019-04-03,13800,13807.4257315824,-7.42573158235977
2019-04-04,13805,13810.7785433301,-5.77854333012118
2019-04-08,13805,13814.1719707555,-9.1719707555133
2019-04-09,13810,13817.6024954253,-7.60249542530063
2019-04-10,13850,13821.0665951149,28.9334048851283
2019-04-11,13830,13824.560744457,5.43925554300522
2019-04-12,13840,13828.0814300445,11.9185699555257
2019-04-15,13835,13831.6251407184,3.37485928163517
2019-04-16,13870,13835.1883702465,34.8116297534882
2019-04-17,13970,13838.7676137917,131.232386208301
2019-04-18,14055,13842.3593809064,212.640619093568
2019-04-19,14080,13845.9602353895,234.039764610521
2019-04-22,14190,13849.5668289366,340.433171063384
2019-04-23,14185,13853.1759099863,331.824090013713
2019-04-24,14140,13856.7843676983,283.215632301692
2019-04-25,14240,13860.3892283952,379.610771604758
2019-04-26,14185,13863.9876354696,321.012364530413
2019-04-29,14225,13867.5768892297,357.423110770327
2019-04-30,14175,13871.1544226774,303.845577322558
2019-05-06,13925,13874.7178165592,50.2821834408146
2019-05-07,14010,13878.2647772187,131.735222781307
2019-05-08,14045,13881.7930317845,163.206968215547
2019-05-09,14005,13885.3003618389,119.699638161085
2019-05-10,14170,13888.7846164278,281.215383572194
2019-05-13,14225,13892.2436940759,332.756305924127
2019-05-14,14190,13895.6756095509,294.324390449055
2019-05-15,14335,13899.0785151689,435.921484831072
2019-05-16,14335,13902.4506849077,432.549315092345
2019-05-17,14310,13905.7905729373,404.209427062718
2019-05-20,14285,13909.0968122265,375.903187773484
2019-05-21,14250,13912.3682028279,337.631797172073
2019-05-22,14125,13915.6037001775,209.396299822548
2019-05-23,14110,13918.8023992743,191.197600725685
2019-05-24,14240,13921.9634816739,318.036518326129
2019-05-27,14310,13925.0862079648,384.913792035212
