"L0Date","L0Close","L0_hpft","L0_hpfc"
2017-04-26,8635,9348.53314950349,-713.533149503489
2017-04-27,8680,9344.92541202058,-664.925412020583
2017-04-28,8880,9341.47180326479,-461.471803264791
2017-05-02,8880,9338.17493832427,-458.174938324266
2017-05-03,8840,9335.03724153299,-495.037241532991
2017-05-04,8755,9332.06094783469,-577.060947834693
2017-05-05,8705,9329.24808754367,-624.248087543675
2017-05-08,8735,9326.6004524407,-591.6004524407
2017-05-09,8740,9324.11957626741,-584.119576267408
2017-05-10,8645,9321.80674822151,-676.80674822151
2017-05-11,8795,9319.66301604985,-524.66301604985
2017-05-12,8810,9317.68914773338,-507.689147733378
2017-05-15,9060,9315.88569437977,-255.885694379769
2017-05-16,9150,9314.25299723777,-164.252997237768
2017-05-17,9115,9312.79129178314,-197.791291783136
2017-05-18,9205,9311.5007455963,-106.500745596304
2017-05-19,9350,9310.38144449881,39.6185555011904
2017-05-22,9295,9309.4334302888,-14.433430288798
2017-05-23,9275,9308.65676114094,-33.6567611409357
2017-05-24,9205,9308.05148926439,-103.051489264388
2017-05-25,9190,9307.61765295542,-117.61765295542
2017-05-26,9130,9307.35524791313,-177.355247913133
2017-05-31,9000,9307.26422121823,-307.264221218233
2017-06-01,9220,9307.34444664006,-87.3444466400624
2017-06-02,8930,9307.59567093697,-377.595670936974
2017-06-05,8900,9308.01760476271,-408.01760476271
2017-06-06,8895,9308.60980268827,-413.609802688269
2017-06-07,8860,9309.37165062654,-449.371650626536
2017-06-08,8915,9310.3023635211,-395.302363521102
2017-06-09,8930,9311.40097056245,-381.400970562454
2017-06-12,9135,9312.66633753972,-177.666337539717
2017-06-13,8930,9314.09717258569,-384.097172585692
2017-06-14,8925,9315.69211039396,-390.69211039396
2017-06-15,8835,9317.44962688654,-482.449626886537
2017-06-16,8840,9319.36803649001,-479.368036490012
