"AUDCADDate","AUDCADClose","AUDCAD_hpft","AUDCAD_hpfc"
2013-07-03,0.955,0.98097382804638,-0.0259738280463798
2013-07-04,0.961,0.980323670400886,-0.0193236704008858
2013-07-05,0.958,0.979683623626683,-0.0216836236266831
2013-07-08,0.964,0.979053921793372,-0.0150539217933723
2013-07-09,0.965,0.97843479000742,-0.0134347900074199
2013-07-10,0.96,0.977826447152573,-0.0178264471525729
2013-07-11,0.952,0.977229106559207,-0.0252291065592072
2013-07-12,0.941,0.976642974188952,-0.0356429741889524
2013-07-15,0.948,0.976068245574753,-0.0280682455747533
2013-07-16,0.959,0.975505101516177,-0.0165051015161774
2013-07-17,0.961,0.97495371121047,-0.0139537112104703
2013-07-18,0.951,0.974414237032391,-0.0234142370323915
2013-07-19,0.951,0.973886835588762,-0.0228868355887616
2013-07-22,0.955,0.973371653807913,-0.0183716538079127
2013-07-23,0.956,0.972868829157663,-0.0168688291576626
2013-07-24,0.945,0.972378491511753,-0.0273784915117531
2013-07-25,0.95,0.971900763770991,-0.0219007637709913
2013-07-26,0.952,0.971435757519028,-0.0194357575190279
2013-07-29,0.944,0.970983575286648,-0.026983575286648
2013-07-30,0.934,0.97054431157064,-0.0365443115706396
2013-07-31,0.923,0.970118049713918,-0.0471180497139176
2013-08-01,0.923,0.969704857953375,-0.0467048579533753
2013-08-02,0.925,0.969304785049243,-0.044304785049243
2013-08-05,0.925,0.968917860455864,-0.0439178604558639
2013-08-06,0.932,0.968544095313706,-0.0365440953137061
2013-08-07,0.938,0.968183482609415,-0.0301834826094154
2013-08-08,0.94,0.967836000223721,-0.0278360002237214
2013-08-09,0.946,0.967501613560763,-0.0215016135607627
2013-08-12,0.942,0.967180276518388,-0.0251802765183884
2013-08-13,0.9423,0.966871934106524,-0.0245719341065238
2013-08-14,0.943,0.966576520926593,-0.0235765209265928
2013-08-15,0.942,0.966293961422955,-0.0242939614229553
2013-08-16,0.949,0.966024170294434,-0.0170241702944342
2013-08-19,0.941,0.965767052197634,-0.0247670521976338
2013-08-20,0.942,0.965522504752111,-0.0235225047521114
2013-08-21,0.939,0.965290415339697,-0.026290415339697
2013-08-22,0.947,0.965070661618968,-0.0180706616189682
2013-08-23,0.948,0.964863110381079,-0.0168631103810787
2013-08-26,0.948,0.96466762094753,-0.0166676209475305
2013-08-27,0.941,0.964484045669269,-0.0234840456692692
2013-08-28,0.937,0.964312230007515,-0.0273122300075154
2013-08-29,0.94,0.964152009716153,-0.0241520097161529
2013-08-30,0.938,0.964003209259278,-0.0260032092592776
2013-09-02,0.947,0.9638656431175,-0.0168656431175004
2013-09-03,0.954,0.963739115022785,-0.00973911502278517
2013-09-04,0.963,0.963623421735477,-0.000623421735476823
2013-09-05,0.958,0.963518355990193,-0.00551835599019261
2013-09-06,0.956,0.963423710263845,-0.00742371026384542
2013-09-09,0.957,0.963339274752258,-0.00633927475225846
2013-09-10,0.964,0.96326483658261,0.000735163417390095
2013-09-11,0.962,0.963200180261689,-0.00120018026168907
2013-09-12,0.957,0.963145090600154,-0.00614509060015433
2013-09-13,0.957,0.963099351912567,-0.00609935191256713
2013-09-16,0.962,0.963062745973346,-0.00106274597334631
2013-09-17,0.963,0.963035052035684,-3.50520356835618e-05
2013-09-18,0.973,0.963016048913496,0.00998395108650412
2013-09-19,0.968,0.963005515406175,0.00499448459382464
2013-09-20,0.968,0.963003234440119,0.00499676555988111
2013-09-23,0.969,0.963008991006219,0.00599100899378056
2013-09-24,0.967,0.963022572160833,0.00397742783916653
2013-09-25,0.966,0.963043767436748,0.00295623256325187
2013-09-26,0.965,0.963072368010885,0.00192763198911502
2013-09-27,0.96,0.963108166282122,-0.00310816628212175
2013-09-30,0.9607,0.963150955446177,-0.00245095544617685
2013-10-01,0.9704,0.963200527413956,0.00719947258604372
2013-10-02,0.97,0.963256673083244,0.00674332691675564
2013-10-03,0.9703,0.963319186327798,0.0069808136722019
2013-10-04,0.9706,0.963387863808789,0.00721213619121134
2013-10-07,0.9721,0.963462505072981,0.00863749492701854
2013-10-08,0.9772,0.963542912648348,0.0136570873516516
2013-10-09,0.9814,0.963628892633261,0.0177711073667394
2013-10-10,0.9823,0.963720256771371,0.0185797432286287
2013-10-11,0.9796,0.963816824152199,0.015783175847801
2013-10-14,0.9821,0.963918421545372,0.0181815784546277
2013-10-15,0.9889,0.964024882244666,0.0248751177553336
2013-10-16,0.9865,0.964136047059383,0.0223639529406168
2013-10-17,0.987,0.964251767081175,0.0227482329188249
2013-10-18,0.9948,0.964371902646088,0.0304280973539121
2013-10-21,0.9945,0.964496323493371,0.0300036765066291
2013-10-22,0.999,0.964624911939988,0.0343750880600118
2013-10-23,0.9989,0.964757562705241,0.0341424372947592
2013-10-24,1.0022,0.964894184717712,0.0373058152822879
2013-10-25,1.0016,0.965034701019094,0.0365652989809061
2013-10-28,0.9995,0.965179050071799,0.0343209499282008
2013-10-29,0.9924,0.965327185452868,0.0270728145471316
2013-10-30,0.9935,0.965479074926243,0.0280209250737571
2013-10-31,0.9862,0.965634697446672,0.020565302553328
2013-11-01,0.9833,0.965794043551631,0.0175059564483689
2013-11-04,0.9909,0.965957112279467,0.024942887720533
2013-11-05,0.9928,0.966123909904785,0.0266760900952146
2013-11-06,0.9927,0.966294453012569,0.0264055469874308
2013-11-07,0.988,0.966468769214639,0.0215312307853607
2013-11-08,0.9828,0.966646897037789,0.0161531029622112
2013-11-11,0.9793,0.96682888390898,0.0124711160910196
2013-11-12,0.9755,0.967014783932198,0.0084852160678016
2013-11-13,0.976,0.967204656366495,0.00879534363350512
2013-11-14,0.9756,0.967398563978373,0.00820143602162729
2013-11-15,0.9781,0.967596573169965,0.0105034268300347
2013-11-18,0.9779,0.967798753733555,0.0101012462664449
2013-11-19,0.9867,0.968005179803123,0.0186948201968772
2013-11-20,0.9748,0.968215929688101,0.00658407031189891
2013-11-21,0.9703,0.968431089425595,0.00186891057440487
2013-11-22,0.9648,0.968650747774313,-0.00385074777431334
2013-11-25,0.9664,0.968874994265497,-0.00247499426549683
2013-11-26,0.9616,0.969103916838625,-0.00750391683862478
2013-11-27,0.9613,0.969337602410129,-0.00803760241012938
2013-11-28,0.9648,0.969576134794625,-0.00477613479462481
2013-11-29,0.9665,0.969819594484296,-0.00331959448429636
2013-12-02,0.9689,0.970068059997076,-0.00116805999707644
2013-12-03,0.973,0.970321608478698,0.00267839152130161
2013-12-04,0.9645,0.970580316592077,-0.00608031659207657
2013-12-05,0.9646,0.970844262107262,-0.00624426210726177
2013-12-06,0.9698,0.971113520280947,-0.00131352028094695
2013-12-09,0.9683,0.971388163788692,-0.00308816378869199
2013-12-10,0.9709,0.971668264763111,-0.000768264763110777
2013-12-11,0.9589,0.971953894060287,-0.0130538940602875
2013-12-12,0.9502,0.97224512221874,-0.0220451222187397
2013-12-13,0.9489,0.972542014381032,-0.0236420143810317
2013-12-16,0.9472,0.972844626577153,-0.0256446265771534
2013-12-17,0.944,0.973153005064447,-0.0291530050644468
2013-12-18,0.9461,0.973467185499783,-0.0273671854997833
2013-12-19,0.945,0.973787191489362,-0.0287871914893616
2013-12-20,0.95,0.974113035326892,-0.0241130353268917
2013-12-23,0.9479,0.974444717406617,-0.0265447174066166
2013-12-24,0.9485,0.974782228155405,-0.0262822281554054
2013-12-25,0.9477,0.975125547027628,-0.0274255470276285
2013-12-26,0.9467,0.975474642613622,-0.0287746426136216
2013-12-27,0.9489,0.975829472167104,-0.026929472167104
2013-12-30,0.9473,0.97618998104753,-0.02888998104753
2013-12-31,0.9474,0.976556103482774,-0.0291561034827741
2014-01-01,0.9456,0.97692776175877,-0.0313277617587699
2014-01-02,0.9509,0.977304866109493,-0.0264048661094926
2014-01-03,0.9518,0.977687313819275,-0.0258873138192752
2014-01-06,0.9554,0.97807499125772,-0.0226749912577198
2014-01-07,0.9609,0.978467774093684,-0.0175677740936838
2014-01-08,0.9626,0.978865528623076,-0.0162655286230755
2014-01-09,0.9654,0.979268113880001,-0.0138681138800008
2014-01-10,0.9807,0.979675382175056,0.00102461782494401
2014-01-13,0.9826,0.980087180086301,0.00251281991369935
2014-01-14,0.9808,0.980503354615337,0.000296645384663093
2014-01-15,0.975,0.980923753802469,-0.00592375380246903
2014-01-16,0.9636,0.981348225810623,-0.0177482258106234
2014-01-17,0.9626,0.981776616354082,-0.0191766163540823
2014-01-20,0.964,0.98220876381073,-0.0182087638107299
2014-01-21,0.9666,0.982644498631599,-0.0160444986315988
2014-01-22,0.9812,0.983083643740955,-0.0018836437409554
2014-01-23,0.9726,0.983526015430919,-0.0109260154309191
2014-01-24,0.9635,0.983971429214976,-0.0204714292149757
2014-01-27,0.9724,0.984419696090247,-0.0120196960902473
2014-01-28,0.9788,0.98487061859179,-0.0060706185917904
2014-01-29,0.9757,0.985323994286198,-0.00962399428619828
2014-01-30,0.981,0.985779618230709,-0.00477961823070902
2014-01-31,0.9741,0.986237281504398,-0.0121372815043984
2014-02-03,0.9706,0.986696773210636,-0.0160967732106362
2014-02-04,0.9898,0.987157877435727,0.00264212256427276
2014-02-05,0.9874,0.98762037161222,-0.000220371612220047
2014-02-06,0.9918,0.988084034264806,0.0037159657351936
2014-02-07,0.989,0.988548643827087,0.000451356172913421
2014-02-10,0.9887,0.989013980268695,-0.000313980268694636
2014-02-11,0.9955,0.989479823745835,0.00602017625416487
2014-02-12,0.993,0.989945954284925,0.00305404571507484
2014-02-13,0.9866,0.990412154400881,-0.00381215440088147
2014-02-14,0.9923,0.990878207871041,0.00142179212895902
2014-02-17,0.99,0.991343896896949,-0.00134389689694872
2014-02-18,0.9887,0.99180900426786,-0.00310900426786048
2014-02-19,0.9974,0.992273312217521,0.00512668778247934
2014-02-20,1.0002,0.992736601694533,0.00746339830546669
2014-02-21,0.9983,0.993198655766673,0.00510134423332693
2014-02-24,0.9999,0.993659260586782,0.00624073941321771
2014-02-25,0.999,0.994118204416392,0.00488179558360817
2014-02-26,0.9972,0.994575278096709,0.0026247219032905
2014-02-27,0.9977,0.995030274486866,0.0026697255131339
2014-02-28,0.9877,0.995482987530968,-0.00778298753096773
2014-03-03,0.9891,0.995933212276663,-0.0068332122766632
2014-03-04,0.9933,0.996380740554427,-0.00308074055442731
2014-03-05,0.9916,0.996825361370167,-0.0052253613701668
2014-03-06,0.9988,0.997266862456334,0.00153313754366612
2014-03-07,1.0055,0.99770502938542,0.00779497061457989
2014-03-10,1.0014,0.998139648363647,0.0032603516363533
2014-03-11,0.9967,0.998570508819393,-0.00187050881939259
2014-03-12,0.999,0.998997401528704,2.59847129604378e-06
2014-03-13,0.9995,0.999420116494445,7.98835055554532e-05
2014-03-14,1.0021,0.999838443720559,0.0022615562794411
2014-03-17,1.0042,1.000252173244,0.00394782675600309
2014-03-18,1.0162,1.00066109603655,0.0155389039634459
2014-03-19,1.0159,1.00106500470191,0.0148349952980892
2014-03-20,1.0162,1.00146369826689,0.0147363017331078
2014-03-21,1.0192,1.00185698189052,0.0173430181094802
2014-03-24,1.0222,1.00224466682319,0.0199553331768116
2014-03-25,1.0231,1.00262657148423,0.0204734285157727
2014-03-26,1.024,1.00300252254169,0.0209974774583146
2014-03-27,1.0218,1.0033723551265,0.0184276448734957
2014-03-28,1.0228,1.00373591304915,0.0190640869508549
2014-03-31,1.0236,1.00409304773731,0.0195069522626925
2014-04-01,1.0195,1.00444361849903,0.0150563815009697
2014-04-02,1.0201,1.00478749270572,0.0153125072942757
2014-04-03,1.0187,1.00512454395252,0.013575456047482
2014-04-04,1.0195,1.00545465216408,0.0140453478359181
2014-04-07,1.0171,1.00577770287669,0.0113222971233119
2014-04-08,1.0225,1.00609358743235,0.016406412567651
2014-04-09,1.0216,1.00640220185328,0.0151977981467196
2014-04-10,1.0292,1.00670344894344,0.0224965510565562
2014-04-11,1.0311,1.00699723778895,0.0241027622110492
2014-04-14,1.0328,1.0072834867751,0.0255165132248974
2014-04-15,1.0276,1.00756212425029,0.0200378757497111
2014-04-16,1.0319,1.00783308911041,0.0240669108895879
2014-04-17,1.0274,1.00809632853422,0.0193036714657831
2014-04-18,1.0283,1.00835179964876,0.0199482003512366
2014-04-21,1.0272,1.00859946756045,0.018600532439546
2014-04-22,1.0325,1.00883930562148,0.0236606943785209
2014-04-23,1.0249,1.00907129487274,0.0158287051272594
2014-04-24,1.021,1.00929542613553,0.0117045738644655
2014-04-25,1.0228,1.00951169677408,0.0132883032259175
2014-04-28,1.0208,1.00972010899083,0.0110798910091717
2014-04-29,1.0144,1.00992067048106,0.0044793295189441
2014-04-30,1.018,1.01011339352003,0.00788660647996606
2014-05-01,1.0164,1.0102982922346,0.00610170776539889
2014-05-02,1.0178,1.0104753840116,0.00732461598839781
2014-05-05,1.016,1.01064468876008,0.00535531123991686
2014-05-06,1.018,1.0108062294168,0.0071937705832043
2014-05-07,1.0165,1.01096003113215,0.00553996886784678
2014-05-08,1.015,1.01110612203019,0.00389387796980985
2014-05-09,1.02,1.01124453252494,0.00875546747505614
2014-05-12,1.0198,1.01137529464003,0.00842470535997466
2014-05-13,1.0203,1.0114984440182,0.00880155598179862
2014-05-14,1.0212,1.01161401978467,0.00958598021533104
2014-05-15,1.0178,1.01172206470283,0.00607793529717224
2014-05-16,1.0166,1.01182262549856,0.0047773745014375
2014-05-19,1.0146,1.01191575141011,0.00268424858989209
2014-05-20,1.0081,1.01200149365048,-0.0039014936504849
2014-05-21,1.0093,1.01207990454227,-0.00277990454226852
2014-05-22,1.0046,1.01215103479531,-0.00755103479531082
2014-05-23,1.0031,1.01221493397037,-0.00911493397036914
2014-05-26,1.0031,1.01227164850692,-0.00917164850691651
2014-05-27,1.0054,1.01232122107667,-0.00692122107666779
2014-05-28,1.0045,1.01236369056013,-0.00786369056012934
2014-05-29,1.0085,1.01239909297688,-0.00389909297687646
2014-05-30,1.01,1.01242746109595,-0.0024274610959511
2014-06-02,1.0077,1.01244882607465,-0.00474882607465361
2014-06-03,1.0101,1.01246321806689,-0.00236321806689132
2014-06-04,1.015,1.01247066526357,0.00252933473643126
2014-06-05,1.0202,1.01247119487876,0.00772880512124386
2014-06-06,1.0199,1.01246483517202,0.00743516482797876
2014-06-09,1.0202,1.01245161759775,0.00774838240225248
2014-06-10,1.0216,1.01243157668368,0.00916842331631862
2014-06-11,1.0196,1.01240475016046,0.00719524983954467
2014-06-12,1.023,1.01237117954857,0.0106288204514264
2014-06-13,1.0202,1.01233090934273,0.00786909065726608
2014-06-16,1.0193,1.01228398843118,0.00701601156882256
2014-06-17,1.0141,1.0122304689549,0.00186953104509786
2014-06-18,1.0197,1.01217040595506,0.00752959404493578
2014-06-19,1.0168,1.0121038552456,0.00469614475439872
2014-06-20,1.0097,1.01203087575288,-0.00233087575287541
2014-06-23,1.0108,1.01195152834445,-0.00115152834444534
2014-06-24,1.0063,1.01186587292438,-0.00556587292438339
2014-06-25,1.0082,1.01177396892076,-0.00357396892076155
2014-06-26,1.0063,1.01167587346096,-0.00537587346096155
2014-06-27,1.0048,1.01157164219501,-0.00677164219500927
2014-06-30,1.0063,1.01146132855077,-0.00516132855076598
2014-07-01,1.0092,1.01134498315698,-0.00214498315697883
2014-07-02,1.0072,1.0112226545089,-0.00402265450890461
2014-07-03,0.994,1.01109439021513,-0.0170943902151322
2014-07-04,0.9973,1.01096023622147,-0.0136602362214743
2014-07-07,1.0012,1.01082023140759,-0.00962023140758972
2014-07-08,1.0033,1.01067440900656,-0.00737440900656399
2014-07-09,1.0027,1.01052279827485,-0.00782279827484895
2014-07-10,1.0005,1.0103654254206,-0.00986542542059715
2014-07-11,1.0078,1.01020231341837,-0.00240231341837366
2014-07-14,1.006,1.01003348116474,-0.00403348116473779
2014-07-15,1.0081,1.00985894656325,-0.00175894656325346
2014-07-16,1.0065,1.00967872585019,-0.00317872585019348
2014-07-17,1.0063,1.00949283453474,-0.00319283453473855
2014-07-18,1.0086,1.00930128681213,-0.000701286812134134
2014-07-21,1.0068,1.00910409555784,-0.00230409555784091
2014-07-22,1.0085,1.00890127335741,-0.000401273357411179
2014-07-23,1.0143,1.00869283184401,0.00560716815599204
2014-07-24,1.0119,1.00847878248489,0.00342121751511293
2014-07-25,1.0164,1.00825913906511,0.00814086093489053
2014-07-28,1.0158,1.00803391678393,0.00776608321607362
2014-07-29,1.0182,1.00780313420568,0.0103968657943187
2014-07-30,1.0169,1.00756681310491,0.009333186895087
2014-07-31,1.0135,1.0073249795538,0.00617502044619573
2014-08-01,1.0172,1.0070776634825,0.0101223365175011
2014-08-04,1.0179,1.00682489737366,0.01107510262634
2014-08-05,1.0199,1.0065667178941,0.0133332821059005
2014-08-06,1.0213,1.00630316628864,0.0149968337113581
2014-08-07,1.0128,1.00603428931355,0.00676571068644663
2014-08-08,1.0179,1.00576013992418,0.0121398600758248
2014-08-11,1.0117,1.00548077387255,0.00621922612744924
2014-08-12,1.0125,1.00519625192882,0.0073037480711822
2014-08-13,1.0154,1.00490663743391,0.0104933625660854
2014-08-14,1.0159,1.00461199674786,0.0112880032521444
2014-08-15,1.0156,1.00431240056818,0.0112875994318222
2014-08-18,1.0151,1.00400792425844,0.0110920757415605
2014-08-19,1.0179,1.00369864784802,0.0142013521519775
2014-08-20,1.0189,1.00338465595133,0.0155153440486685
2014-08-21,1.0177,1.00306603905305,0.0146339609469539
2014-08-22,1.0198,1.00274289405126,0.0170571059487352
2014-08-25,1.0211,1.00241532389317,0.0186846761068329
2014-08-26,1.0193,1.00208343857666,0.0172165614233354
2014-08-27,1.0143,1.00174735582316,0.0125526441768358
2014-08-28,1.0162,1.0014072004707,0.0147927995293025
2014-08-29,1.0152,1.00106310254605,0.0141368974539478
2014-09-01,1.0144,1.00071519819077,0.0136848018092279
2014-09-02,1.0137,1.00036362939003,0.0133363706099742
2014-09-03,1.0174,1.00000854378573,0.0173914562142746
2014-09-04,1.0169,0.999650094532511,0.0172499054674891
2014-09-05,1.02,0.999288441973936,0.0207115580260639
2014-09-08,1.0182,0.998923753583984,0.0192762464160156
2014-09-09,1.0107,0.99855620539796,0.0121437946020401
2014-09-10,1.0013,0.998185981419195,0.0031140185808053
2014-09-11,1.0041,0.997813270670771,0.00628672932922898
2014-09-12,1.0021,0.997438263462985,0.00466173653701466
2014-09-15,0.9977,0.997061152704817,0.000638847295182592
2014-09-16,0.9975,0.996682133232218,0.000817866767781965
2014-09-17,0.9855,0.996301400145211,-0.0108014001452112
2014-09-18,0.9836,0.995919148881897,-0.0123191488818968
2014-09-19,0.9781,0.995535570415508,-0.0174355704155085
2014-09-22,0.9796,0.995150850627041,-0.0155508506270412
2014-09-23,0.9794,0.994765168190325,-0.0153651681903245
2014-09-24,0.9827,0.994378695351091,-0.0116786953510906
2014-09-25,0.9763,0.993991598003731,-0.0176915980037314
2014-09-26,0.9774,0.993604037215133,-0.0162040372151335
2014-09-29,0.9732,0.993216166739189,-0.0200161667391893
2014-09-30,0.9793,0.992828133631694,-0.0135281336316942
2014-10-01,0.9755,0.992440076674564,-0.0169400766745642
2014-10-02,0.9822,0.99205212905773,-0.00985212905773007
2014-10-03,0.9756,0.991664416968774,-0.0160644169687744
2014-10-06,0.9757,0.991277062522808,-0.0155770625228081
2014-10-07,0.985,0.990890181194557,-0.00589018119455655
2014-10-08,0.982,0.990503882019814,-0.00850388201981402
2014-10-09,0.9822,0.99011827159961,-0.00791827159960983
2014-10-10,0.9726,0.989733453019813,-0.0171334530198128
2014-10-13,0.9819,0.989349526093195,-0.00744952609319471
2014-10-14,0.9843,0.988966583550247,-0.00466658355024707
2014-10-15,0.9934,0.988584715042129,0.00481528495787114
2014-10-16,0.9855,0.988204008291017,-0.00270400829101706
2014-10-17,0.9869,0.987824553009538,-0.000924553009537529
2014-10-20,0.9911,0.987446437792587,0.00365356220741323
2014-10-21,0.9853,0.987069750852889,-0.00176975085288856
2014-10-22,0.9859,0.986694581913407,-0.000794581913407272
2014-10-23,0.9841,0.98632101996555,-0.00222101996554961
2014-10-24,0.9888,0.985949153672285,0.00285084632771551
2014-10-27,0.99,0.985579070778497,0.00442092922150248
2014-10-28,0.9888,0.985210860207502,0.00358913979249814
2014-10-29,0.9839,0.984844612710042,-0.000944612710042131
2014-10-30,0.9884,0.984480420520472,0.00391957947952818
2014-10-31,0.9911,0.984118375482676,0.00698162451732444
2014-11-03,0.987,0.983758571060742,0.00324142893925792
2014-11-04,0.9967,0.983401103604676,0.0132988963953241
2014-11-05,0.9786,0.983046070804358,-0.00444607080435753
2014-11-06,0.9788,0.982693575846902,-0.0038935758469022
2014-11-07,0.979,0.982343720081594,-0.00334372008159401
2014-11-10,0.9798,0.98199660324827,-0.00219660324827022
2014-11-11,0.985,0.981652323704611,0.0033476762953894
2014-11-12,0.9862,0.981310978900304,0.00488902109969606
2014-11-13,0.9912,0.980972667668831,0.0102273323311687
2014-11-14,0.9874,0.980637490864607,0.00676250913539346
2014-11-17,0.9843,0.980305553569605,0.00399444643039528
2014-11-18,0.9858,0.979976963661161,0.00582303633883913
2014-11-19,0.9777,0.979651830667738,-0.00195183066773804
2014-11-20,0.9758,0.979330266524824,-0.00353026652482435
2014-11-21,0.9739,0.979012382361085,-0.00511238236108497
2014-11-24,0.9725,0.978698287845925,-0.0061982878459252
2014-11-25,0.9602,0.97838809053549,-0.0181880905354902
2014-11-26,0.9606,0.978081895423806,-0.0174818954238063
2014-11-27,0.9688,0.977779799986675,-0.008979799986675
2014-11-28,0.9721,0.977481894473586,-0.00538189447358626
2014-12-01,0.9634,0.97718826542213,-0.0137882654221298
2014-12-02,0.9628,0.976898997145259,-0.0140989971452588
2014-12-03,0.955,0.976614168256386,-0.0216141682563861
2014-12-04,0.9538,0.976333851540989,-0.0225338515409889
2014-12-05,0.9521,0.976058110850104,-0.0239581108501045
2014-12-08,0.9519,0.975787000720185,-0.0238870007201854
2014-12-09,0.9491,0.975520565784351,-0.0264205657843513
2014-12-10,0.9556,0.975258840801817,-0.019658840801817
2014-12-11,0.9517,0.975001849610586,-0.0233018496105865
2014-12-12,0.955,0.974749607922502,-0.0197496079225018
2014-12-15,0.9572,0.97450212181733,-0.0173021218173299
2014-12-16,0.9561,0.974259389211171,-0.018159389211171
2014-12-17,0.9463,0.974021400868124,-0.0277214008681235
2014-12-18,0.9471,0.973788140045906,-0.0266881400459064
2014-12-19,0.9453,0.973559578543339,-0.0282595785433386
2014-12-22,0.9464,0.973335677127429,-0.0269356771274287
2014-12-23,0.9414,0.973116384883817,-0.0317163848838173
2014-12-24,0.9423,0.972901639764018,-0.0306016397640184
2014-12-25,0.9426,0.972691366609272,-0.0300913666092719
2014-12-26,0.944,0.972485477611311,-0.0284854776113109
2014-12-29,0.9457,0.972283872523332,-0.0265838725233325
2014-12-30,0.9495,0.972086439323765,-0.0225864393237651
2014-12-31,0.9482,0.971893055002344,-0.0236930550023438
2015-01-01,0.9481,0.971703587212471,-0.0236035872124713
2015-01-02,0.9521,0.971517893813803,-0.0194178938138035
2015-01-05,0.9501,0.971335822909211,-0.0212358229092111
2015-01-06,0.9576,0.97115721457499,-0.0135572145749904
2015-01-07,0.9541,0.970981900109413,-0.0168819001094135
2015-01-08,0.9604,0.970809705206735,-0.0104097052067347
2015-01-09,0.9737,0.970640448582908,0.00305955141709161
2015-01-12,0.9759,0.970473944650939,0.00542605534906076
2015-01-13,0.9759,0.970310009088527,0.00558999091147259
2015-01-14,0.9745,0.970148459816283,0.00435154018371716
2015-01-15,0.9838,0.969989117065502,0.0138108829344982
2015-01-16,0.9853,0.96983180286622,0.0154681971337798
2015-01-19,0.9809,0.969676344957345,0.0112236550426546
2015-01-20,0.9901,0.969522577471713,0.0205774225282874
2015-01-21,0.9977,0.969370339181569,0.0283296608184315
2015-01-22,0.9941,0.969219477365035,0.0248805226349647
2015-01-23,0.9844,0.96906985101058,0.0153301489894204
2015-01-26,0.9871,0.968921329391275,0.0181786706087255
2015-01-27,0.9846,0.968773788117061,0.0158262118829386
2015-01-28,0.9905,0.968627110312211,0.0218728896877892
2015-01-29,0.9794,0.968481185642915,0.0109188143570848
2015-01-30,0.988,0.96833591281674,0.0196640871832601
2015-02-02,0.9814,0.968191195054647,0.0132088049453529
2015-02-03,0.9677,0.968046943705943,-0.000346943705943103
2015-02-04,0.9766,0.967903075579923,0.00869692442007662
2015-02-05,0.9714,0.967759507342471,0.00364049265752944
2015-02-06,0.977,0.967616159254426,0.00938384074557434
2015-02-09,0.973,0.967472953081463,0.00552704691853715
2015-02-10,0.9772,0.96732981446816,0.00987018553184033
2015-02-11,0.9741,0.967186671343752,0.00691332865624802
2015-02-12,0.9667,0.967043455717413,-0.000343455717413388
2015-02-13,0.9675,0.96690010245601,0.000599897543989806
2015-02-16,0.969,0.966756546284437,0.00224345371556269
2015-02-17,0.9676,0.966612722175563,0.000987277824437112
2015-02-18,0.9712,0.966468566029609,0.0047314339703907
2015-02-19,0.9735,0.9663240141549,0.00717598584509996
2015-02-20,0.9837,0.966179004815542,0.0175209951844577
2015-02-23,0.9813,0.966033479241909,0.0152665207580913
2015-02-24,0.9783,0.965887385906844,0.0124126140931555
2015-02-25,0.98,0.965740679593761,0.0142593204062386
2015-02-26,0.9759,0.965593320216949,0.0103066797830513
2015-02-27,0.9767,0.965445273584924,0.0112547264150761
2015-03-02,0.9736,0.965296509766571,0.00830349023342912
2015-03-03,0.9763,0.965147003483024,0.0111529965169755
2015-03-04,0.9709,0.96499673288775,0.00590326711224986
2015-03-05,0.9722,0.964845680744413,0.00735431925558738
2015-03-06,0.9723,0.964693832256851,0.00760616774314866
2015-03-09,0.9709,0.964541175668883,0.00635882433111654
2015-03-10,0.9674,0.964387702368412,0.00301229763158822
2015-03-11,0.9685,0.96423340637182,0.00426659362818052
2015-03-12,0.9776,0.964078282940656,0.0135217170593442
2015-03-13,0.9758,0.963922329100103,0.0118776708998965
2015-03-16,0.9757,0.963765547464682,0.0119344525353181
2015-03-17,0.9739,0.963607945558663,0.0102920544413369
2015-03-18,0.9772,0.963449535839539,0.0137504641604608
2015-03-19,0.9722,0.963290335019127,0.00890966498087285
2015-03-20,0.9762,0.963130365493131,0.0130696345068685
2015-03-23,0.9863,0.962969653340153,0.0233303466598469
2015-03-24,0.9844,0.962808230041252,0.0215917699587476
2015-03-25,0.9816,0.96264613672132,0.0189538632786795
2015-03-26,0.9769,0.962483423430418,0.0144165765695822
2015-03-27,0.9776,0.962320148053367,0.0152798519466328
2015-03-30,0.9704,0.962156374434226,0.00824362556577392
2015-03-31,0.9645,0.961992172733128,0.0025078272668723
2015-04-01,0.9591,0.961827616517789,-0.00272761651778931
2015-04-02,0.9534,0.961662780392563,-0.00826278039256265
2015-04-03,0.952,0.961497737834313,-0.0094977378343128
2015-04-06,0.9469,0.961332558904403,-0.0144325589044031
2015-04-07,0.9548,0.961167309738215,-0.00636730973821455
2015-04-08,0.9642,0.961002050505289,0.00319794949471146
2015-04-09,0.9678,0.960836838743176,0.00696316125682355
2015-04-10,0.9654,0.960671733311333,0.00472826668866655
2015-04-13,0.9556,0.960506795947506,-0.00490679594750575
2015-04-14,0.9522,0.960342090343915,-0.0081420903439149
2015-04-15,0.944,0.96017767816451,-0.0161776781645097
2015-04-16,0.951,0.960013617707627,-0.00901361770762665
2015-04-17,0.9527,0.959849960584401,-0.00714996058440096
2015-04-20,0.9447,0.959686754680101,-0.0149867546801008
2015-04-21,0.9469,0.959524044924487,-0.0126240449244871
2015-04-22,0.9489,0.9593618700524,-0.0104618700523998
2015-04-23,0.9445,0.959200263580411,-0.0147002635804109
2015-04-24,0.9525,0.959039254700566,-0.006539254700566
2015-04-27,0.9494,0.958878866528418,-0.00947886652841832
2015-04-28,0.9654,0.958719119476457,0.00668088052354301
2015-04-29,0.9621,0.958560030038989,0.00353996996101118
2015-04-30,0.9541,0.958401617471925,-0.00430161747192477
