"ZN0Date","ZN0Close","ZN0_hpft","ZN0_hpfc"
2018-12-03,21200,21286.4719922277,-86.471992227693
2018-12-04,20900,21286.1125853559,-386.112585355892
2018-12-05,20975,21285.905067317,-310.905067317022
2018-12-06,20920,21285.8453808493,-365.845380849345
2018-12-07,21440,21285.9293401752,154.070659824774
2018-12-10,20915,21286.1526082912,-371.15260829124
2018-12-11,20995,21286.5109118817,-291.510911881724
2018-12-12,20980,21286.9998242092,-306.999824209215
2018-12-13,20975,21287.6147980386,-312.614798038639
2018-12-14,20665,21288.3511592333,-623.351159233338
2018-12-17,21145,21289.2041044345,-144.204104434498
2018-12-18,21030,21290.1685726148,-260.168572614797
2018-12-19,20960,21291.2394431389,-331.239443138863
2018-12-20,20945,21292.4114878279,-347.411487827941
2018-12-21,21095,21293.6793415824,-198.679341582408
2018-12-24,20630,21295.0374956966,-665.037495696644
2018-12-25,20640,21296.4803593389,-656.480359338858
2018-12-26,20715,21298.0020667776,-583.002066777597
2018-12-27,20735,21299.5964809188,-564.59648091877
2018-12-28,20925,21301.2572236787,-376.257223678662
2019-01-02,20440,21302.9776835921,-862.977683592054
2019-01-03,20325,21304.7510936643,-979.751093664279
2019-01-04,20490,21306.5703301802,-816.570330180196
2019-01-07,20520,21308.4278644351,-788.427864435112
2019-01-08,20365,21310.3158301869,-945.31583018689
2019-01-09,20600,21312.2260352891,-712.226035289116
2019-01-10,20415,21314.1498968398,-899.149896839781
2019-01-11,20400,21316.0785375312,-916.078537531249
2019-01-14,20285,21318.0027083835,-1033.00270838351
2019-01-15,20515,21319.9127817465,-804.912781746496
2019-01-16,20860,21321.7987029684,-461.798702968412
2019-01-17,20885,21323.6500846788,-438.650084678821
2019-01-18,21480,21325.4563486183,154.543651381684
2019-01-21,21420,21327.206735207,92.7932647929763
2019-01-22,21300,21328.8905487475,-28.8905487474889
2019-01-23,21595,21330.4971318991,264.502868100862
2019-01-24,21480,21332.0158153791,147.984184620922
2019-01-25,21525,21333.4360392394,191.56396076059
2019-01-28,21810,21334.747304703,475.25269529697
2019-01-29,21685,21335.9391921773,349.060807822704
2019-01-30,21715,21337.0014785206,377.998521479409
2019-01-31,22180,21337.9240848782,842.075915121821
2019-02-01,22395,21338.6970886451,1056.30291135494
2019-02-11,21610,21339.3109152969,270.6890847031
2019-02-12,21620,21339.7564269422,280.243573057786
2019-02-13,21440,21340.0245975813,99.9754024186583
2019-02-14,21490,21340.1065170562,149.893482943834
2019-02-15,21400,21339.9933165345,60.0066834655216
2019-02-18,21575,21339.6761891439,235.323810856092
2019-02-19,21435,21339.1463528166,95.8536471834357
2019-02-20,21630,21338.3951227578,291.604877242189
2019-02-21,21450,21337.4138537953,112.586146204685
2019-02-22,21680,21336.1940212941,343.805978705932
2019-02-25,21865,21334.7271471578,530.272852842163
2019-02-26,21705,21333.0048954064,371.995104593648
2019-02-27,21830,21331.0191492519,498.980850748073
2019-02-28,21745,21328.7619456755,416.238054324484
2019-03-01,22300,21326.2255279161,973.774472083874
2019-03-04,22125,21323.4023112693,801.59768873072
2019-03-05,21910,21320.2851135494,589.714886450567
2019-03-06,21955,21316.8670839201,638.132916079925
2019-03-07,21825,21313.1416153077,511.858384692337
2019-03-08,21190,21309.1023644177,-119.102364417662
2019-03-11,21540,21304.7431995389,235.256800461109
2019-03-12,21595,21300.0579397254,294.942060274597
2019-03-13,21875,21295.0405012783,579.959498721715
2019-03-14,21930,21289.6849224156,640.315077584411
2019-03-18,21595,21283.9854810879,311.014518912121
2019-03-19,21660,21277.9367199254,382.063280074559
2019-03-20,21860,21271.533310119,588.466689881046
2019-03-21,21895,21264.7700807904,630.229919209587
2019-03-22,21995,21257.6421043092,737.357895690757
2019-03-25,21695,21250.1447135568,444.855286443153
2019-03-26,22225,21242.2735462081,982.726453791893
2019-03-27,22210,21234.0244238244,975.975576175577
2019-03-28,22570,21225.3935741861,1344.60642581392
2019-03-29,22730,21216.3776285021,1513.62237149789
2019-04-01,23135,21206.9737737881,1928.0262262119
2019-04-02,22815,21197.1798227298,1617.82017727023
2019-04-03,22905,21186.9943849817,1718.0056150183
2019-04-04,23095,21176.4167389408,1918.58326105921
2019-04-08,22850,21165.4468731572,1684.55312684275
2019-04-09,22740,21154.085569248,1585.91443075205
2019-04-10,22585,21142.334305155,1442.66569484498
2019-04-11,22620,21130.1952143738,1489.80478562618
2019-04-12,22335,21117.6710267418,1217.32897325824
2019-04-15,22500,21104.765087919,1395.23491208098
2019-04-16,22095,21091.4812467614,1003.51875323859
2019-04-17,21785,21077.8239288595,707.176071140533
2019-04-18,21535,21063.7979746181,471.20202538194
2019-04-19,21640,21049.408516759,590.591483241025
2019-04-22,21655,21034.660882781,620.339117219017
2019-04-23,21680,21019.5606443096,660.439355690422
2019-04-24,21270,21004.1136293933,265.886370606672
2019-04-25,21510,20988.3259390797,521.674060920279
2019-04-26,21720,20972.2037843229,747.796215677133
2019-04-29,21720,20955.753591716,764.246408284002
2019-04-30,21845,20938.9820969612,906.017903038803
2019-05-06,21500,20921.8963516703,578.103648329696
2019-05-07,21620,20904.5037819653,715.496218034701
2019-05-08,21210,20886.8120529328,323.187947067211
2019-05-09,20840,20868.829125418,-28.8291254180422
2019-05-10,20830,20850.5630938579,-20.5630938578871
2019-05-13,20830,20832.0220407737,-2.02204077369288
2019-05-14,20690,20813.2140401859,-123.21404018593
2019-05-15,20965,20794.1471652794,170.852834720646
2019-05-16,21085,20774.8294383073,310.170561692671
2019-05-17,20870,20755.2689521465,114.731047853483
2019-05-20,20615,20735.4739278861,-120.473927886119
2019-05-21,20670,20715.4526340394,-45.452634039415
2019-05-22,20455,20695.2132893219,-240.213289321877
2019-05-23,20270,20674.7640936603,-404.764093660285
2019-05-24,20435,20654.1131476866,-219.113147686586
2019-05-27,20360,20633.2683847203,-273.26838472034
2019-05-28,20665,20612.2376475072,52.7623524927705
2019-05-29,20575,20591.0286658363,-16.0286658363376
2019-05-30,20725,20569.6491913053,155.350808694703
2019-05-31,20545,20548.1069688869,-3.10696888687509
2019-06-03,20480,20526.4098077689,-46.4098077688565
2019-06-04,20305,20504.5655158558,-199.565515855845
2019-06-05,20275,20482.5818818673,-207.581881867309
2019-06-06,20690,20460.4666120311,229.533387968899
2019-06-10,20660,20438.2273267689,221.772673231096
2019-06-11,20805,20415.8717413823,389.128258617727
2019-06-12,20245,20393.4076628447,-148.4076628447
2019-06-13,20285,20370.8430589797,-85.84305897965
2019-06-14,20100,20348.1858362648,-248.185836264795
2019-06-17,19900,20325.4438656936,-425.443865693596
2019-06-18,19930,20302.6249156696,-372.624915669562
2019-06-19,19945,20279.7365787349,-334.736578734905
2019-06-20,19865,20256.7862934037,-391.786293403706
2019-06-21,19450,20233.7813598233,-783.781359823274
2019-06-24,19585,20210.7289161923,-625.728916192297
2019-06-25,19935,20187.6357767257,-252.635776725745
2019-06-26,20085,20164.5084969874,-79.5084969873546
2019-06-27,19935,20141.3535281115,-206.353528111469
2019-06-28,19775,20118.1772883668,-343.177288366806
2019-07-01,19860,20094.9861107236,-234.986110723556
2019-07-02,19615,20071.7861862967,-456.786186296744
2019-07-03,19650,20048.5836090673,-398.58360906732
2019-07-04,19665,20025.3842841992,-360.3842841992
2019-07-05,19405,20002.1939520979,-597.193952097874
2019-07-08,19135,19979.0182042004,-844.018204200414
2019-07-09,19005,19955.862385088,-950.862385087988
2019-07-10,19180,19932.7314904586,-752.73149045857
2019-07-11,19060,19909.6301229618,-849.630122961773
2019-07-12,19045,19886.5625740984,-841.562574098405
2019-07-15,19220,19863.5327841663,-643.532784166286
2019-07-16,19250,19840.544345595,-590.544345595015
2019-07-17,19355,19817.6005848038,-462.600584803832
2019-07-18,19600,19794.7045841045,-194.704584104525
2019-07-19,19575,19771.8592345885,-196.859234588478
2019-07-22,19235,19749.067346864,-514.067346863978
2019-07-23,19285,19726.3316501657,-441.331650165651
2019-07-24,19350,19703.6546612333,-353.654661233333
2019-07-25,19270,19681.0387143781,-411.038714378121
2019-07-26,19250,19658.4859977245,-408.485997724467
2019-07-29,19495,19635.99852949,-140.998529490006
2019-07-30,19690,19613.5781590407,76.4218409593052
2019-07-31,19385,19591.2266774593,-206.226677459261
2019-08-01,19265,19568.9459074182,-303.945907418207
2019-08-02,19275,19546.7375863442,-271.73758634417
2019-08-05,19365,19524.603326025,-159.603326024999
2019-08-06,19265,19502.5446259229,-237.544625922893
2019-08-07,18850,19480.5629195264,-630.562919526401
2019-08-08,18760,19458.6595421329,-698.659542132918
2019-08-09,18550,19436.8355683902,-886.835568390158
2019-08-12,18675,19415.0917841487,-740.091784148677
2019-08-13,18725,19393.4286086763,-668.428608676257
2019-08-14,18730,19371.8461553167,-641.846155316738
2019-08-15,18670,19350.3442611124,-680.344261112436
2019-08-16,18640,19328.9224977923,-688.922497792341
2019-08-19,18540,19307.5801558583,-767.580155858308
2019-08-20,18610,19286.3162410396,-676.316241039554
2019-08-21,18470,19265.1294417785,-795.129441778479
2019-08-22,18625,19244.0181669554,-619.018166955376
2019-08-23,18665,19222.9804967762,-557.980496776215
2019-08-26,18350,19202.0142555696,-852.014255569605
2019-08-27,18720,19181.1170370176,-461.117037017591
2019-08-28,18835,19160.2860826135,-325.286082613512
2019-08-29,18805,19139.5184432437,-334.518443243734
2019-08-30,18745,19118.8110353343,-373.811035334321
2019-09-02,18640,19098.1606370348,-458.160637034841
2019-09-03,18680,19077.5638719765,-397.563871976491
2019-09-04,18785,19057.0171744054,-272.017174405352
2019-09-05,19050,19036.5168142304,13.4831857696349
2019-09-06,19065,19016.0589489196,48.9410510803812
2019-09-09,19100,18995.6397415147,104.360258485314
2019-09-10,19025,18975.2553752874,49.744624712645
2019-09-11,19265,18954.9020766477,310.097923352324
2019-09-12,19245,18934.5760925682,310.423907431797
2019-09-16,19280,18914.2737982035,365.726201796531
2019-09-17,19110,18893.9916970248,216.008302975226
2019-09-18,19125,18873.7264436799,251.27355632008
2019-09-19,18950,18853.4747821059,96.5252178941465
2019-09-20,18905,18833.2335601059,71.7664398940548
2019-09-23,18850,18812.9996653832,37.0003346168458
2019-09-24,18800,18792.7700153058,7.22998469417919
2019-09-25,18660,18772.5415425368,-112.541542536751
2019-09-26,18615,18752.3111827273,-137.311182727318
2019-09-27,18745,18732.0758250088,12.9241749912436
2019-09-30,18695,18711.8323017534,-16.8323017533601
2019-10-08,18700,18691.5774506758,8.42254932421693
2019-10-09,18660,18671.3081025329,-11.3081025328775
2019-10-10,18850,18651.021091563,198.978908436955
2019-10-11,18975,18630.7132473303,344.286752669668
2019-10-14,18910,18610.3814816487,299.618518351299
2019-10-15,19070,18590.0228486464,479.977151353554
2019-10-16,18915,18569.634526302,345.36547369797
2019-10-17,18735,18549.2138909973,185.786109002744
2019-10-18,18860,18528.7584618739,331.241538126062
2019-10-21,18925,18508.2658348707,416.734165129346
2019-10-22,18930,18487.7337428478,442.266257152235
2019-10-23,18800,18467.1600909268,332.839909073221
2019-10-24,18880,18446.5429670443,433.457032955688
2019-10-25,18675,18425.8805967198,249.119403280194
2019-10-28,19110,18405.171384646,704.828615353959
2019-10-29,19110,18384.413838492,725.586161508009
2019-10-30,19105,18363.6067572743,741.39324272565
2019-10-31,18995,18342.7492399381,652.250760061926
2019-11-01,18955,18321.8406918901,633.159308109932
2019-11-04,19085,18300.8807881516,784.119211848362
2019-11-05,18915,18279.8694654666,635.13053453339
2019-11-06,18740,18258.8069847022,481.193015297795
2019-11-07,18670,18237.693869263,432.306130737025
2019-11-08,18590,18216.5308414594,373.469158540588
2019-11-11,18610,18195.3188023,414.681197699996
2019-11-12,18805,18174.0588071703,630.941192829693
2019-11-13,18540,18152.7520828684,387.247917131609
2019-11-14,18395,18131.4001169981,263.599883001902
2019-11-15,18340,18110.0045572359,229.995442764051
2019-11-18,18390,18088.5671602201,301.432839779912
2019-11-19,18305,18067.0897776595,237.910222340459
2019-11-20,18340,18045.5743858635,294.425614136501
2019-11-21,18060,18024.0230594836,35.9769405163615
2019-11-22,17970,18002.4379948754,-32.4379948754147
2019-11-25,18035,17980.8214032657,54.178596734294
2019-11-26,17975,17959.1754824728,15.8245175271921
2019-11-27,18075,17937.5024527103,137.497547289728
2019-11-28,18040,17915.8045407329,124.195459267139
2019-11-29,18040,17894.0840301313,145.915969868704
2019-12-02,17785,17872.3432558337,-87.3432558337385
2019-12-03,17815,17850.5846130841,-35.5846130840758
2019-12-04,17840,17828.8104610221,11.1895389778895
2019-12-05,18000,17807.0231440783,192.97685592171
2019-12-06,17860,17785.2250113084,74.7749886915648
2019-12-09,17900,17763.4184915372,136.581508462812
2019-12-10,17925,17741.6060444982,183.3939555018
2019-12-11,17850,17719.7901863824,130.20981361757
2019-12-12,18055,17697.9735091885,357.026490811499
2019-12-13,18100,17676.1586587385,423.841341261455
2019-12-16,18025,17654.3484284351,370.651571564895
2019-12-17,18040,17632.5457868797,407.454213120336
2019-12-18,17960,17610.7538558862,349.24614411383
2019-12-19,18070,17588.9759256938,481.024074306232
2019-12-20,18110,17567.2154309059,542.784569094075
2019-12-23,18000,17545.4760049621,454.523995037946
2019-12-24,17915,17523.761505667,391.238494333033
2019-12-25,17945,17502.0759787074,442.924021292575
2019-12-26,17840,17480.4236314923,359.576368507684
2019-12-27,17960,17458.8088545176,501.191145482429
2019-12-30,18105,17437.2361869137,667.763813086266
2019-12-31,17950,17415.7103749834,534.289625016639
2020-01-02,17880,17394.2364410557,485.763558944328
2020-01-03,17755,17372.819628314,382.180371686031
2020-01-06,18155,17351.4653807365,803.534619263495
2020-01-07,18175,17330.1793002796,844.820699720379
2020-01-08,18365,17308.9673210486,1056.03267895142
2020-01-09,18345,17287.835726363,1057.16427363702
2020-01-10,18340,17266.7912360647,1073.20876393533
2020-01-13,18260,17245.8410069845,1014.15899301547
2020-01-14,18185,17224.9926395747,960.007360425268
2020-01-15,18235,17204.2541534999,1030.74584650012
2020-01-16,18295,17183.633965253,1111.36603474696
2020-01-17,18360,17163.1409173963,1196.85908260371
2020-01-20,18420,17142.7843118857,1277.21568811434
2020-01-21,18200,17122.5739454104,1077.42605458959
2020-01-22,18315,17102.52014261,1212.47985738997
2020-01-23,18160,17082.6336734878,1077.36632651216
2020-02-03,17300,17062.9258092377,237.0741907623
2020-02-04,17340,17043.4082663939,296.591733606055
2020-02-05,17280,17024.0928594871,255.907140512862
2020-02-06,17335,17004.9915256475,330.008474352484
2020-02-07,17295,16986.1163077866,308.883692213437
2020-02-10,17140,16967.4793852286,172.520614771435
2020-02-11,17125,16949.0930649779,175.906935022076
2020-02-12,17080,16930.9697253511,149.03027464892
2020-02-13,17120,16913.1218173782,206.878182621752
2020-02-14,17225,16895.561853692,329.438146308019
2020-02-17,17260,16878.3024324412,381.697567558793
2020-02-18,17190,16861.3562879505,328.643712049539
2020-02-19,17170,16844.7363123228,325.263687677175
2020-02-20,17180,16828.4555335099,351.544466490121
2020-02-21,17030,16812.5271139135,217.472886086486
2020-02-24,16595,16796.9643612508,-201.964361250806
2020-02-25,16560,16781.7806731318,-221.780673131835
2020-02-26,16455,16766.9893636842,-311.989363684214
2020-02-27,16460,16752.6036553597,-292.603655359716
2020-02-28,15860,16738.6366416467,-878.636641646668
2020-03-02,16160,16725.1012950826,-565.101295082596
2020-03-03,16190,16712.0102250112,-522.010225011172
2020-03-04,16050,16699.3758071871,-649.375807187106
2020-03-05,16095,16687.2102015874,-592.210201587371
2020-03-06,16055,16675.525299762,-620.525299762019
2020-03-09,15565,16664.3327484642,-1099.33274846423
2020-03-10,16025,16653.6439379497,-628.64393794973
2020-03-11,16010,16643.4698040522,-633.469804052198
2020-03-12,15835,16633.8210227495,-798.821022749514
2020-03-13,15805,16624.7080081704,-819.708008170373
2020-03-16,15540,16616.1408442392,-1076.14084423921
2020-03-17,15660,16608.1292760499,-948.129276049866
2020-03-18,14880,16600.6826038624,-1720.68260386243
2020-03-19,14420,16593.8097360161,-2173.80973601613
2020-03-20,15055,16587.5188695913,-1532.51886959127
2020-03-23,14630,16581.8173031018,-1951.81730310183
2020-03-24,14895,16576.7117015805,-1681.71170158047
2020-03-25,14905,16572.2079232564,-1667.20792325639
2020-03-26,14860,16568.311131207,-1708.31113120697
2020-03-27,15385,16565.0257993536,-1180.02579935363
2020-03-30,15080,16562.3556954686,-1482.35569546861
2020-03-31,15175,16560.3040995516,-1385.30409955156
2020-04-01,15140,16558.8736788554,-1418.87367885539
2020-04-02,15415,16558.0665280024,-1143.06652800235
2020-04-03,15560,16557.8841551116,-997.884155111562
2020-04-07,15815,16558.3275958025,-743.327595802515
2020-04-08,15650,16559.39747321,-909.397473210036
2020-04-09,15555,16561.0941032079,-1006.09410320787
2020-04-10,15660,16563.4174257611,-903.417425761077
2020-04-13,15735,16566.3669649549,-831.366964954896
2020-04-14,15900,16569.9418714386,-669.941871438601
2020-04-15,15805,16574.1409522088,-769.140952208787
2020-04-16,15970,16578.962737336,-608.962737336014
2020-04-17,16130,16584.4054389552,-454.405438955177
2020-04-20,16130,16590.4670174842,-460.467017484225
2020-04-21,15635,16597.1452455045,-962.145245504536
2020-04-22,15860,16604.4377052622,-744.437705262193
2020-04-23,15795,16612.3415812892,-817.341581289222
2020-04-24,15825,16620.853750399,-795.853750398985
2020-04-27,16090,16629.9707515464,-539.970751546403
2020-04-28,16125,16639.6887947145,-514.688794714498
2020-04-29,16365,16650.003866682,-285.003866682024
2020-04-30,16400,16660.9117414775,-260.911741477467
2020-05-06,16485,16672.4080753204,-187.408075320351
2020-05-07,16615,16684.4884165782,-69.4884165781971
2020-05-08,16940,16697.1482361517,242.85176384831
2020-05-11,16830,16710.3829762214,119.617023778633
2020-05-12,16815,16724.1881793482,90.8118206517983
2020-05-13,16615,16738.5594375411,-123.55943754107
2020-05-14,16430,16753.4923803452,-323.492380345235
2020-05-15,16465,16768.982586233,-303.982586232954
2020-05-18,16595,16785.0254999571,-190.0254999571
2020-05-19,16750,16801.6164406159,-51.6164406159334
2020-05-20,16750,16818.7506487584,-68.7506487583818
2020-05-21,16495,16836.4233435984,-341.423343598403
2020-05-22,16395,16854.629715929,-459.62971592898
2020-05-25,16330,16873.3648154162,-543.364815416179
2020-05-26,16285,16892.623501731,-607.62350173099
2020-05-27,16075,16912.4004099392,-837.400409939208
2020-05-28,16180,16932.6899239395,-752.689923939498
2020-05-29,16400,16953.4860814851,-553.486081485136
2020-06-01,16515,16974.7826091955,-459.782609195501
2020-06-02,16620,16996.5730049008,-376.573004900828
2020-06-03,16590,17018.8505763772,-428.850576377162
2020-06-04,16530,17041.6084757382,-511.60847573825
2020-06-05,16635,17064.8396778303,-429.839677830262
2020-06-08,16505,17088.5369460217,-583.536946021666
2020-06-09,16505,17112.6928660007,-607.692866000691
2020-06-10,16420,17137.2997822445,-717.299782244494
2020-06-11,16395,17162.3497880362,-767.34978803624
2020-06-12,16455,17187.8346801545,-732.834680154509
2020-06-15,16285,17213.7459381884,-928.745938188374
2020-06-16,16540,17240.0747388002,-700.074738800199
2020-06-17,16750,17266.8118747478,-516.811874747754
2020-06-18,16720,17293.9478494056,-573.947849405604
2020-06-19,16935,17321.4729525186,-386.472952518591
2020-06-22,16825,17349.3772365858,-524.377236585821
2020-06-23,16790,17377.6505943526,-587.65059435263
2020-06-24,16740,17406.2827018075,-666.282701807533
2020-06-29,16625,17435.2629920305,-810.262992030539
2020-06-30,16835,17464.5806226839,-629.580622683922
2020-07-01,16685,17494.2244165019,-809.224416501921
2020-07-02,16775,17524.1829359748,-749.182935974834
2020-07-03,16745,17554.4444090922,-809.444409092171
2020-07-06,16820,17584.996754161,-764.99675416105
2020-07-07,16705,17615.8275548979,-910.827554897916
2020-07-08,17090,17646.924078799,-556.924078799036
2020-07-09,17540,17678.2732168621,-138.273216862119
2020-07-10,17555,17709.8616298739,-154.861629873883
2020-07-13,18030,17741.6759214655,288.324078534524
2020-07-14,17945,17773.7026312539,171.297368746137
2020-07-15,17855,17805.9284180378,49.0715819621958
2020-07-16,17675,17838.3400114232,-163.340011423186
2020-07-17,17860,17870.9241613011,-10.9241613010585
2020-07-20,17655,17903.6675500428,-248.667550042767
2020-07-21,17840,17936.5568555053,-96.5568555052549
2020-07-22,18025,17969.5786527559,55.4213472440908
2020-07-23,18065,18002.7194769493,62.2805230506719
2020-07-24,17910,18035.9658861491,-125.965886149053
2020-07-27,18130,18069.3044641629,60.6955358370595
2020-07-28,17980,18102.7217427302,-122.721742730207
2020-07-29,18695,18136.2042786781,558.795721321921
2020-07-30,18745,18169.7385781061,575.261421893935
2020-07-31,19080,18203.3113780974,876.688621902579
2020-08-03,18790,18236.9096535252,553.090346474766
2020-08-04,18870,18270.5207416505,599.479258349531
2020-08-05,18850,18304.1322083594,545.867791640616
2020-08-06,19365,18337.7318673389,1027.26813266111
2020-08-07,19430,18371.3077579157,1058.69224208432
2020-08-10,19220,18404.8483440477,815.151655952252
2020-08-11,19285,18438.3425273139,846.6574726861
2020-08-12,19370,18471.779546244,898.220453756042
2020-08-13,19390,18505.1489893416,884.851010658358
2020-08-14,19455,18538.440816399,916.559183600954
2020-08-17,19790,18571.6453529702,1218.35464702979
2020-08-18,19900,18604.7533034779,1295.24669652214
2020-08-19,20175,18637.7558759632,1537.24412403685
2020-08-20,20095,18670.6448138705,1424.35518612948
2020-08-21,20005,18703.4124960794,1301.58750392062
2020-08-24,19845,18736.0518902401,1108.9481097599
2020-08-25,19840,18768.5565020271,1071.44349797286
2020-08-26,19810,18800.9202955093,1009.07970449065
2020-08-27,19850,18833.137677647,1016.86232235298
2020-08-28,20060,18865.2034725141,1194.79652748585
2020-08-31,19905,18897.1129245142,1007.88707548581
2020-09-01,20450,18928.8617719314,1521.13822806863
2020-09-02,20325,18960.44616967,1364.55383033001
2020-09-03,20180,18991.862901412,1188.13709858798
2020-09-04,19860,19023.1093148907,836.890685109292
2020-09-07,19805,19054.1832489677,750.816751032271
2020-09-08,19800,19085.0828884413,714.917111558699
2020-09-09,19275,19115.8067284676,159.193271532352
2020-09-10,19055,19146.3535597209,-91.3535597209481
2020-09-11,19435,19176.7222386788,258.277761321248
2020-09-14,19770,19206.9115840571,563.088415942898
2020-09-15,20010,19236.9205213341,773.079478665904
2020-09-16,19955,19266.7482087454,688.251791254559
2020-09-17,19685,19296.3941240868,388.605875913181
2020-09-18,20215,19325.8580296498,889.141970350175
2020-09-21,20020,19355.1398483602,664.860151639778
2020-09-22,19530,19384.2398706785,145.760129321503
2020-09-23,19250,19413.1586618927,-163.158661892699
2020-09-24,18985,19441.8968475417,-456.896847541663
2020-09-25,19070,19470.4549857206,-400.454985720602
2020-09-28,19055,19498.8334456626,-443.833445662557
2020-09-29,19355,19527.0324310684,-172.032431068414
2020-09-30,19285,19555.0519621761,-270.051962176102
2020-10-09,19265,19582.8919881126,-317.891988112571
2020-10-12,19465,19610.5523463755,-145.552346375534
2020-10-13,19245,19638.0327430593,-393.032743059327
2020-10-14,19120,19665.3328240931,-545.332824093084
2020-10-15,19265,19692.4520729416,-427.452072941622
2020-10-16,19040,19719.389747651,-679.38974765096
2020-10-19,19325,19746.1449295759,-421.14492957592
2020-10-20,19370,19772.7164192389,-402.71641923887
2020-10-21,19780,19799.1028430779,-19.1028430779479
2020-10-22,19845,19825.3026610638,19.6973389361727
2020-10-23,19870,19851.3143252715,18.6856747284864
2020-10-26,19525,19877.136295918,-352.136295917996
2020-10-27,19610,19902.767040944,-292.767040943959
2020-10-28,20065,19928.2048827312,136.79511726879
2020-10-29,19690,19953.4480226435,-263.448022643464
2020-10-30,19580,19978.4947185901,-398.494718590092
2020-11-02,19755,20003.3431195817,-248.343119581746
2020-11-03,19950,20027.9912099066,-77.991209906623
2020-11-04,19810,20052.4368711991,-242.436871199104
2020-11-05,19845,20076.6779528542,-231.677952854183
2020-11-06,19975,20100.7122040532,-125.712204053243
2020-11-09,20465,20124.5372782119,340.462721788129
2020-11-10,20115,20148.1507767808,-33.1507767808354
2020-11-11,20135,20171.5504419448,-36.550441944782
2020-11-12,20020,20194.734002185,-174.734002185027
2020-11-13,20020,20217.6991708745,-197.699170874546
2020-11-16,20280,20240.4435891583,39.5564108417272
2020-11-17,20355,20262.96481646,92.0351835400414
2020-11-18,20770,20285.2604285546,484.73957144537
2020-11-19,20845,20307.3280392608,537.671960739222
2020-11-20,21240,20329.1654627692,910.834537230829
2020-11-23,21030,20350.7707355222,679.229264477797
2020-11-24,20930,20372.1422704646,557.857729535433
2020-11-25,20710,20393.2787613071,316.72123869294
2020-11-26,21045,20414.1791323568,630.82086764324
2020-11-27,21050,20434.84243884,615.157561160049
2020-11-30,21535,20455.2679967394,1079.73200326056
2020-12-01,21315,20475.4553763192,839.544623680794
2020-12-02,21160,20495.404594161,664.595405838995
2020-12-03,21015,20515.1160138807,499.883986119269
2020-12-04,21060,20534.590273811,525.409726188976
2020-12-07,21045,20553.8282189167,491.171781083262
2020-12-08,21275,20572.8309113456,702.169088654398
2020-12-09,21455,20591.5996162769,863.400383723146
2020-12-10,21440,20610.1358891373,829.86411086275
2020-12-11,21525,20628.4416422491,896.558357750879
2020-12-14,21350,20646.5191309671,703.480869032939
2020-12-15,21455,20664.3709812468,790.629018753221
2020-12-16,21645,20682.0001098351,962.999890164928
2020-12-17,21945,20699.4097602926,1245.59023970741
2020-12-18,21950,20716.6035742451,1233.39642575487
2020-12-21,22200,20733.585708196,1466.414291804
2020-12-22,21510,20750.3608284846,759.639171515392
2020-12-23,21335,20766.9342076074,568.065792392647
2020-12-24,21450,20783.311432065,666.688567935043
2020-12-25,21715,20799.4983231735,915.501676826496
2020-12-28,21505,20815.5009778309,689.499022169064
2020-12-29,21025,20831.3258713673,193.674128632697
2020-12-30,20920,20846.9797641238,73.0202358762341
2020-12-31,20675,20862.4694964984,-187.469496498431
2021-01-04,20905,20877.8019390733,27.1980609267324
2021-01-05,21150,20892.9838849377,257.016115062346
2021-01-06,21375,20908.0221384238,466.977861576249
2021-01-07,21620,20922.9236101037,697.076389896268
2021-01-08,21620,20937.6954035795,682.3045964205
2021-01-11,21020,20952.3449105966,67.6550894033847
2021-01-12,20885,20966.8798049376,-81.879804937561
2021-01-13,20760,20981.3077883511,-221.307788351121
2021-01-14,20420,20995.6365287398,-575.636528739805
2021-01-15,20290,21009.8736025269,-719.873602526921
2021-01-18,20415,21024.0263481903,-609.026348190285
2021-01-19,20305,21038.1018066411,-733.101806641086
2021-01-20,20385,21052.1067670437,-667.106767043654
2021-01-21,20540,21066.0477155273,-526.047715527339
2021-01-22,19995,21079.9308624665,-1084.93086246645
2021-01-25,20440,21093.7622007883,-653.762200788345
2021-01-26,20005,21107.5472749536,-1102.54727495358
2021-01-27,19780,21121.2913591837,-1341.29135918369
2021-01-28,19515,21134.9992719514,-1619.99927195141
2021-01-29,19415,21148.6752772938,-1733.67527729377
2021-02-01,19625,21162.322969605,-1537.32296960502
2021-02-02,19505,21175.9452266479,-1670.9452266479
2021-02-03,19650,21189.5442907176,-1539.54429071764
2021-02-04,19925,21203.1217134079,-1278.12171340786
2021-02-05,20080,21216.6784099263,-1136.67840992634
2021-02-08,20035,21230.2147671571,-1195.2147671571
2021-02-09,20180,21243.7307021268,-1063.73070212679
2021-02-10,20495,21257.2256378084,-762.225637808396
2021-02-18,21295,21270.6985574714,24.3014425286371
2021-02-19,21630,21284.1481293117,345.851870688285
2021-02-22,21980,21297.5730315706,682.426968429355
2021-02-23,21850,21310.9720854508,539.027914549228
2021-02-24,21290,21324.3443942425,-34.3443942424938
2021-02-25,21675,21337.6892840486,337.310715951397
2021-02-26,21490,21351.0060667754,138.993933224585
2021-03-01,21340,21364.2941937598,-24.2941937598215
2021-03-02,21560,21377.5531737933,182.446826206719
2021-03-03,21705,21390.782505625,314.217494374974
2021-03-04,20970,21403.9817634204,-433.981763420409
